lemmas,positif_oneriler
"['günaydın', 'herkes', 'sonra', 'böyle', 'top', 'salla', 'hemen', 'geçmiş', 'kazan', 'salla', 'kazan', 'puan', 'süre', 'koy', 'kendi', 'görüş', 'düşünce', 'hayat', 'gör', 'gör', 'berbat', 'harca', 'iyi', 'harca', 'kötü', 'hesap', 'sil', 'çevre', 'i̇nsnlarada', 'kendi', 'düşünce', 'danış', 'beğen', 'kendi', 'fikir', 'söyle', 'hayır', 'cuma', 'ayrıca', 'siz', 'profil', 'hesap', 'bölüm', 'yaz']","['fikir söyle', 'kendi düşünce', 'puan süre', 'siz profil', 'kendi görüş']"
['iyi'],['iyi']
"['gerçekten', 'süper', 'öde', 'hız', 'şekil', 'bil', 'türkel', 'limit', 'gerçekten', 'paycall', 'iyi', 'boş', 'doşlaflar', 'yapmayiniz', 'lütfen']","['limit gerçekten', 'öde hız', 'iyi boş', 'süper öde', 'gerçekten paycall']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
['iyi'],['iyi']
"['iyi', 'plus', 'puan', 'alın', 'gerek', 'bil', 'gerek', 'yer']","['iyi plus', 'puan alın', 'plus puan', 'iyi', 'alın gerek']"
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
"['iyi', 'puan']","['iyi puan', 'iyi', 'puan']"
['iyi'],['iyi']
"['güzel', 'limit', 'biraz', 'yukseltilebilirkisi', 'iste', 'tamaminida', 'nakit', 'kullan', 'dusunuyorumayrica', 'öde', 'kolayligi', 'acisindan', 'taksit', 'kullanım', 'sağla']","['öde kolayligi', 'güzel limit', 'öde', 'dusunuyorumayrica öde', 'limit biraz']"
"['iyi', 'keşki', 'puan', 'sure']","['keşki puan', 'iyi keşki', 'puan sure', 'keşki', 'iyi']"
['iyi'],['iyi']
"['hazır', 'limit', 'kullan', 'iyi']","['hazır limit', 'limit kullan', 'limit', 'kullan iyi', 'hazır']"
['iyi'],['iyi']
"['iyi', 'numara', 'yıldız']","['yıldız', 'numara yıldız', 'iyi numara', 'iyi', 'numara']"
['iyi'],['iyi']
"['aycell', 'turkcell', 'ilan', 'kullan', 'iyi', 'kazıkla', 'kur', 'kuruş', 'banka']","['turkcell ilan', 'kuruş banka', 'iyi kazıkla', 'kazıkla kur', 'kazıkla']"
['iyi'],['iyi']
['iyi'],['iyi']
"['gayet', 'iyi', 'emek', 'sage']","['iyi emek', 'gayet iyi', 'iyi', 'gayet', 'emek sage']"
['iyi'],['iyi']
"['iyi', 'kez', 'tavsiye']","['kez tavsiye', 'tavsiye', 'iyi kez', 'iyi', 'kez']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['uygulwmw', 'iyi']","['uygulwmw iyi', 'iyi', 'uygulwmw']"
"['iyi', 'süper']","['iyi süper', 'iyi', 'süper']"
"['güzel', 'hız', 'çalış', 'teşekkür', 'böyle', 'çalış']","['güzel hız', 'hız çalış', 'çalış teşekkür', 'teşekkür', 'hız']"
"['iyi', 'geliş', 'sadece', 'şifre', 'sorun', 'iyi']","['sadece şifre', 'sorun iyi', 'şifre sorun', 'şifre', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['hafta', 'oda', 'puan', 'biraz', 'artır']","['hafta oda', 'hafta', 'biraz artır', 'artır', 'puan biraz']"
"['hesap', 'gir', 'sim', 'fark', 'hesap', 'fark', 'böyle', 'sacmalikmi']","['hesap fark', 'fark hesap', 'fark böyle', 'sim fark', 'fark']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'puan', 'kas', 'zor', 'biraz', 'kolay', 'görev', 'getir', 'arkadaş', 'yet', 'drdddddddeedddddddddďddjj', 'jjjjjjjjjjjjj']","['getir arkadaş', 'drdddddddeedddddddddďddjj', 'yet drdddddddeedddddddddďddjj', 'arkadaş yet', 'drdddddddeedddddddddďddjj jjjjjjjjjjjjj']"
"['aycell', 'hazır', 'limit', 'yüksel', 'gerek', 'giriş', 'parola', 'yöntem', 'güven']","['giriş parola', 'parola yöntem', 'yöntem güven', 'hazır limit', 'güven']"
"['iyi', 'merkez']","['iyi merkez', 'merkez', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'bil']","['iyi bil', 'iyi', 'bil']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'val', 'arkadaş', 'davet', 'puan', 'iyi', 'bit']","['arkadaş davet', 'val arkadaş', 'davet puan', 'arkadaş', 'davet']"
['iyi'],['iyi']
"['iyi', 'herkes', 'kullan']","['herkes kullan', 'iyi herkes', 'herkes', 'iyi', 'kullan']"
"['giriş', 'güvenlik', 'şifre', 'yenile', 'giriş']","['şifre yenile', 'güvenlik şifre', 'şifre', 'giriş güvenlik', 'güvenlik']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'anne', 'harçlık', 'kart', 'aktar']","['anne harçlık', 'harçlık kart', 'iyi anne', 'kart aktar', 'anne']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['banka', 'iyi', 'hizmet']","['banka iyi', 'banka', 'iyi hizmet', 'hizmet', 'iyi']"
"['güzel', 'eskiden', 'sanal', 'para', 'var', 'kaldır', 'iyi', 'yatırım', 'onayla']","['iyi yatırım', 'yatırım onayla', 'eskiden sanal', 'yatırım', 'güzel eskiden']"
"['iyi', 'yukleyn']","['iyi yukleyn', 'yukleyn', 'iyi']"
"['iyi', 'var']","['iyi var', 'iyi', 'var']"
['iyi'],['iyi']
"['aycell', 'puan', 'var', 'hediye', 'çözüm', 'bul', 'iyi']","['hediye çözüm', 'var hediye', 'hediye', 'puan var', 'çözüm bul']"
"['fastpay', 'papara', 'express', 'kullanım', 'tercih', 'iyi', 'aycell']","['fastpay papara', 'fastpay', 'papara express', 'express kullanım', 'express']"
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['muazzam', 'i̇nternet', 'kişi', 'hız', 'pay', 'aycell', 'puan', 'bit', 'salla', 'kazan', 'sonra', 'aycell', 'puan', 'iyi', 'lando', 'kategori', 'aday', 'göster', 'kadar', 'güzel', 'şey', 'var', 'var', 'değil', 'değil', 'kadar', 'güzel', 'şey', 'var']","['puan iyi', 'güzel şey', 'kazan sonra', 'kişi hız', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['aycell', 'puan', 'gün', 'içeri', 'i̇nternet', 'gün', 'tarih', 'tam', 'belir', 'mesela', 'gün', 'kadar', 'i̇nternet', 'yükle', 'tarih', 'kadar', 'yaz', 'iyi', 'hangi', 'gün', 'bil', 'güzel', 'sev']","['hangi gün', 'gün tarih', 'gün kadar', 'mesela gün', 'nternet gün']"
['iyi'],['iyi']
['iyi'],['iyi']
"['hazır', 'limit', 'nakit', 'olanak', 'kullan', 'iyi']","['hazır limit', 'limit', 'nakit olanak', 'olanak kullan', 'limit nakit']"
"['iyi', 'vodafone', 'turkcell', 'tek']","['iyi vodafone', 'vodafone turkcell', 'turkcell tek', 'vodafone', 'turkcell']"
"['iyi', 'iste']","['iyi iste', 'iyi', 'iste']"
['iyi'],['iyi']
"['kerata', 'iyi']","['kerata iyi', 'iyi', 'kerata']"
"['güzel', 'düzen', 'kullan', 'banka', 'iyi']","['banka iyi', 'kullan banka', 'banka', 'güzel düzen', 'iyi']"
"['süper', 'paysell', 'limit', 'halen', 'yenile', 'yenile', 'keşke']","['süper paysell', 'paysell limit', 'limit halen', 'limit', 'halen yenile']"
['iyi'],['iyi']
"['iyi', 'yaa']","['iyi yaa', 'iyi', 'yaa']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['puan', 'güzel', 'yorum', 'söyle', 'anla', 'doğru', 'pek', 'yara', 'yok', 'zaten', 'turkcell', 'adam', 'akıl', 'master', 'memnuniyet', 'sağla', 'iyi', 'salla', 'sefer', 'yara', 'oda', 'kısıt', 'zaman', 'kullanım', 'alan', 'yok', 'sürekli', 'hüzün', 'ugratmayin', 'master', 'memnuniyet', 'bile', 'zor', 'haket', 'turkcell', 'sadece', 'fatura', 'hat', 'var', 'herhalde', 'oda', 'çelişki', 'saçma', 'sapan', 'çıkart', 'insan', 'hal', 'dusuruyorsuniz', 'anla']","['dusuruyorsuniz anla', 'hal dusuruyorsuniz', 'turkcell sadece', 'dusuruyorsuniz', 'yok sürekli']"
['iyi'],['iyi']
"['arkadaş', 'hayat', 'böyle', 'gör', 'güzel', 'siz', 'git', 'lira', 'önce', 'para', 'zaten', 'siz', 'söyle', 'tavsiye', 'sağlık']","['söyle tavsiye', 'siz söyle', 'güzel siz', 'siz git', 'zaten siz']"
"['iyi', 'i̇nternet', 'sure']","['iyi nternet', 'iyi', 'nternet', 'nternet sure', 'sure']"
"['iyi', 'tavsiye', 'beğendi']","['tavsiye beğendi', 'iyi tavsiye', 'tavsiye', 'beğendi', 'iyi']"
"['iyi', 'sorun']","['iyi sorun', 'iyi', 'sorun']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'puan', 'belli', 'süre', 'sonra', 'kaybol', 'puan', 'birik', 'kaybol']","['kaybol puan', 'birik kaybol', 'sonra kaybol', 'kaybol', 'iyi puan']"
"['trendyol', 'cüzdan', 'kupon', 'ekle', 'iyi']","['cüzdan kupon', 'trendyol cüzdan', 'cüzdan', 'kupon ekle', 'kupon']"
"['iyi', 'yarar', 'site']","['yarar site', 'iyi yarar', 'yarar', 'iyi', 'site']"
"['oyun', 'mobil', 'öde', 'şey', 'iyi', 'güzel', 'şekil', 'kullan', 'açık', 'güzel', 'biz', 'puan', 'oyun', 'bedava', 'alışveriş', 'teşekkür', 'aycell', 'turkcell', 'ekip']","['oyun bedava', 'alışveriş teşekkür', 'bedava alışveriş', 'oyun mobil', 'turkcell ekip']"
"['evet', 'aynen', 'böyle', 'devam', 'iyi', 'teyze', 'bil', 'anla', 'güzel', 'biraz', 'fazla', 'kaç', 'biraz', 'inan', 'gerek', 'güven', 'yine', 'başar', 'kolay', 'değil', 'zor', 'başar', 'biz', 'başar', 'kimbilir', 'dikim', 'başarı', 'bil', 'başar', 'bil', 'sen', 'öğren', 'öğren', 'sen', 'öğren', 'öğren', 'çalış', 'neyse', 'kadar', 'iste', 'anla', 'evet']","['biraz inan', 'inan gerek', 'başar biz', 'zor başar', 'biz başar']"
['iyi'],['iyi']
"['süperrrr', 'iyi', 'ödem', 'kart', 'aycell', 'puan', 'kullan', 'bölüm', 'getir', 'iyi']","['süperrrr iyi', 'süperrrr', 'getir iyi', 'puan kullan', 'ödem kart']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['fazla', 'puan', 'iyi']","['fazla puan', 'puan iyi', 'iyi', 'fazla', 'puan']"
"['iyi', 'harika']","['iyi harika', 'harika', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'kart', 'kula', 'tavsiye', 'teşekkür', 'aycell', 'saye', 'para', 'birik', 'bil', 'puan', 'kendi', ""i̇nternet'in"", 'birşey', 'bil']","['tavsiye teşekkür', 'iyi kart', 'teşekkür', 'para birik', 'puan kendi']"
['iyi'],['iyi']
"['iyi', 'cunku', 'pek', 'puan', 'smdmsmsmd', 'dddsms']","['puan smdmsmsmd', 'iyi cunku', 'pek puan', 'puan', 'cunku pek']"
"['iyi', 'zaman', 'yan']","['iyi zaman', 'zaman yan', 'iyi', 'zaman', 'yan']"
"['biraz', 'iyi']","['biraz iyi', 'iyi', 'biraz']"
"['i̇nternet', 'hak', 'birden', 'fazla', 'iyi']","['fazla iyi', 'fazla', 'hak birden', 'birden fazla', 'nternet hak']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'puan', 'var']","['iyi puan', 'puan var', 'iyi', 'puan', 'var']"
"['tek', 'sefer', 'değil', 'devam', 'kampanya', 'yenile', 'harika', 'uygulamaher', 'minimum', 'hediye', 'para', 'kazan', 'garanti', 'varörnek', 'gerek', 'fatura', 'öde', 'tlyükleme', 'vbkampanyaları', 'bol']","['öde tlyükleme', 'gerek fatura', 'hediye para', 'minimum hediye', 'devam kampanya']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'güzel', 'tek', 'sorun', 'kadar', 'salla', 'topla', 'puan', 'önce', 'puan', 'harca', 'hal', 'düş', 'konu', 'hak', 'birşey', 'sevin']","['puan önce', 'önce puan', 'sorun kadar', 'güzel tek', 'iyi güzel']"
"['iyi', 'beğendi']","['iyi beğendi', 'beğendi', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['masraf', 'faiz', 'yüksek', 'harici', 'iyi']","['faiz yüksek', 'masraf faiz', 'faiz', 'harici iyi', 'yüksek']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'faiz', 'kese']","['iyi faiz', 'faiz kese', 'faiz', 'iyi', 'kese']"
"['iyi', 'fikir']","['iyi fikir', 'fikir', 'iyi']"
"['iyi', 'program']","['iyi program', 'program', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['tesekkurler', 'iyi']","['tesekkurler iyi', 'tesekkurler', 'iyi']"
['iyi'],['iyi']
"['iyi', 'kullan']","['iyi kullan', 'kullan', 'iyi']"
"['güzel', 'iyi', 'düşün', 'sev', 'kullan']","['sev kullan', 'düşün sev', 'iyi düşün', 'güzel', 'güzel iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['salla', 'topla', 'puan', 'biraz', 'fazla', 'iyi']","['puan biraz', 'fazla iyi', 'biraz fazla', 'fazla', 'biraz']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['oldukça', 'iyi']","['oldukça iyi', 'iyi', 'oldukça']"
"['iyi', 'sev', 'kullan']","['sev kullan', 'iyi sev', 'sev', 'iyi', 'kullan']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'yemin', 'para', 'falan', 'iste']","['yemin para', 'falan iste', 'para falan', 'iyi yemin', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'süper']","['iyi süper', 'iyi', 'süper']"
['iyi'],['iyi']
"['mükemmel', 'iyi']","['mükemmel iyi', 'mükemmel', 'iyi']"
['iyi'],['iyi']
"['gerçekten', 'iyi']","['gerçekten iyi', 'iyi', 'gerçekten']"
"['iyi', 'bedavadan', 'olay', 'store', 'kod']","['store kod', 'kod', 'bedavadan olay', 'iyi bedavadan', 'olay']"
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'hazır', 'kullan', 'kredi', 'limit', 'biraz', 'yüksek', 'iyi']","['kredi limit', 'kullan kredi', 'kredi', 'limit biraz', 'limit']"
"['mükemmel', 'keşke', 'bide', 'öde', 'gine', 'sen', 'para', 'iyi', 'var', 'aycell']","['mükemmel keşke', 'keşke bide', 'keşke', 'iyi var', 'bide öde']"
"['yükle', 'lazım', 'yuki']","['lazım yuki', 'yükle lazım', 'lazım', 'yuki', 'yükle']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['süper', 'sorun', 'var', 'ödül', 'aylık', 'uza', 'iyi']","['ödül aylık', 'var ödül', 'süper sorun', 'ödül', 'aylık uza']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'fayda', 'tavsiye']","['fayda tavsiye', 'iyi fayda', 'tavsiye', 'fayda', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['gayet', 'iyi', 'ininal', 'dan', 'geç', 'tavsiye', 'aylık', 'kes', 'ücret', 'yok', 'ininaldaki']","['tavsiye aylık', 'geç tavsiye', 'ücret yok', 'aylık kes', 'tavsiye']"
"['turkcell', 'dijital', 'operatör', 'iyi']","['turkcell dijital', 'dijital operatör', 'turkcell', 'operatör iyi', 'operatör']"
"['iyi', 'teşekkür']","['iyi teşekkür', 'teşekkür', 'iyi']"
"['iyi', 'para', 'güven', 'şekil', 'yasir', 'teşekkür', 'harca', 'yapiloyor', 'güven', 'aylık', 'ücret', 'yuzunden', 'parti', 'kullan', 'birak']","['para güven', 'güven aylık', 'güven şekil', 'yapiloyor güven', 'güven']"
"['anlık', 'nakit', 'ihtiyaç', 'iyi']","['anlık nakit', 'nakit ihtiyaç', 'ihtiyaç iyi', 'ihtiyaç', 'iyi']"
"['iyi', 'biraz', 'hata']","['biraz hata', 'hata', 'biraz', 'iyi biraz', 'iyi']"
"['güzel', 'keşke', 'operatör', 'böyle']","['keşke operatör', 'operatör böyle', 'operatör', 'keşke', 'güzel keşke']"
['iyi'],['iyi']
"['iyi', 'var', 'aycell', 'saye', 'para', 'çek']","['para çek', 'iyi var', 'iyi', 'saye para', 'çek']"
"['iyi', 'kolay']","['iyi kolay', 'kolay', 'iyi']"
"['has', 'iyi', 'iyi']","['iyi iyi', 'has iyi', 'iyi', 'has']"
['iyi'],['iyi']
"['iyi', 'süper']","['iyi süper', 'iyi', 'süper']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['ileri', 'dönük', 'iyi', 'araç']","['iyi araç', 'ileri dönük', 'dönük iyi', 'dönük', 'ileri']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['yüz', 'lira', 'para', 'yut', 'atina', 'koy', 'yükle', 'sakin', 'para']","['yut atina', 'atina koy', 'atina', 'yüz lira', 'lira para']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['herşey', 'güzel', 'kötü', 'öze', 'salla', 'topla', 'puan', 'şans', 'falan', 'yok', 'gerçekten', 'siz', 'fazla', 'puan', 'lütfen', 'sorun', 'düzel', 'puan', 'lütfen', 'böyle']","['puan lütfen', 'fazla puan', 'lütfen', 'puan şans', 'düzel puan']"
"['önce', 'kullan', 'sorun', 'yok', 'süre', 'gir', 'sonra', 'telefon', 'değiş', 'yükle', 'giriş', 'çalış', 'wifi', 'kapa', 'gerekli', 'defaligina', 'kapa', 'defa', 'i̇nternet', 'yok', 'hata', 'sorun', 'duzeltildigi', 'zaman', 'yıldız', 'geri', 'düzenle', 'teşekkür', 'giriş', 'bile', 'imkan', 'mail', 'adres', 'ora', 'ilet']","['wifi kapa', 'wifi', 'çalış wifi', 'telefon değiş', 'sonra telefon']"
"['saat', 'sonra', 'kullan', 'zaman', 'kadar', 'cep', 'harca', 'kazan', 'keşke']","['saat sonra', 'zaman kadar', 'kadar cep', 'kullan zaman', 'saat']"
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
"['böyle', 'üygünamanın', 'taaaaaaa', 'koy', 'saat', 'şehir', 'kayıt', 'hey', 'millet']","['üygünamanın taaaaaaa', 'saat şehir', 'şehir', 'şehir kayıt', 'kayıt hey']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['yıldız', 'bile', 'sıfır', 'kart', 'manyetik', 'alan', 'calısmiyor', 'market', 'rezil', 'allah', 'bela', 'sen', 'aysel', 'tos', 'kart', 'harika', 'hemen', 'para', 'aktar', 'banka', 'alt', 'yapı', 'hata', 'güzel', 'aysel', 'banka', 'ogrenecek', 'say', 'var', 'puan', 'bile', 'hak', 'kesinlikle', 'öner', 'hemen', 'iptal']","['sıfır kart', 'tos kart', 'kart harika', 'banka ogrenecek', 'alan calısmiyor']"
['iyi'],['iyi']
"['iyi', 'aycell', 'var']","['iyi aycell', 'iyi', 'aycell var', 'var', 'aycell']"
"['süper', 'anlaş', 'türlü', 'kolay', 'sağla', 'herkes', 'tavsiye', 'saygı']","['herkes tavsiye', 'anlaş türlü', 'kolay sağla', 'süper anlaş', 'anlaş']"
"['güzel', 'teşekkür', 'fakat', 'ilan', 'transfer', 'ücret', 'yüksek', 'uygun', 'lazım']","['transfer ücret', 'ilan transfer', 'transfer', 'ücret', 'ücret yüksek']"
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['hazır', 'limit', 'güzel', 'sistem', 'iyi', 'başarı']","['sistem iyi', 'güzel sistem', 'limit güzel', 'hazır limit', 'iyi başarı']"
['iyi'],['iyi']
"['iyi', 'müşteri', 'hizmet', 'saat', 'hizmet', 'teşekkür', 'zaman', 'türlü', 'yardımcı', 'son', 'saygı', 'ilet', 'yıldız', 'fazla', 'haket']","['müşteri hizmet', 'hizmet saat', 'iyi müşteri', 'hizmet teşekkür', 'saat hizmet']"
['iyi'],['iyi']
"['merhaba', 'harika', 'yara', 'fakat', 'para', 'yatır', 'abani', 'bul', 'iyi', 'kart', 'direk', 'para', 'yatiramiyorum', 'merkez', 'yok', 'bide', 'öde', 'alan', 'biraz', 'çoğal', 'puan', 'değil', 'iki', 'keşke']","['iyi kart', 'bide öde', 'öde alan', 'para yatır', 'para yatiramiyorum']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'hesap', 'gir', 'sıfırlayabilirmisiniz', 'siz', 'rica']","['sıfırlayabilirmisiniz siz', 'gir sıfırlayabilirmisiniz', 'sıfırlayabilirmisiniz', 'iyi hesap', 'hesap gir']"
['iyi'],['iyi']
['iyi'],['iyi']
"['mükemmel', 'zor', 'zaman', 'iyi', 'yardımcı']","['iyi yardımcı', 'mükemmel zor', 'zor zaman', 'yardımcı', 'zaman iyi']"
['iyi'],['iyi']
"['i̇stanbul', 'elektrik', 'fatura', 'yatır', 'iyi']","['elektrik fatura', 'fatura yatır', 'stanbul elektrik', 'elektrik', 'fatura']"
"['güzel', 'para', 'transfer', 'ücret', 'abartı', 'düzenle', 'gerek']","['transfer ücret', 'para transfer', 'ücret abartı', 'güzel para', 'transfer']"
"['iyi', 'gün', 'hayali', 'uretmissiniz', 'davet', 'kişi', 'hediye', 'puan', 'kazaniyo', 'kazan']","['hediye puan', 'uretmissiniz davet', 'kişi hediye', 'hayali uretmissiniz', 'hediye']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['yön', 'iyi']","['yön iyi', 'iyi', 'yön']"
['iyi'],['iyi']
"['giriş', 'fark', 'numara', 'iyi', 'numara', 'fark', 'güvenlik', 'kod', 'numara', 'sacmasiniz']","['numara fark', 'kod numara', 'fark numara', 'güvenlik kod', 'giriş fark']"
"['aycell', 'hesap', 'fastpay', 'hesap', 'yüklem', 'gün', 'dönüş', 'sağla', 'müşteri', 'hizmet', 'telefon', 'ulaş', 'posta', 'iletişim', 'sağla', 'turkcell', 'yakış', 'anlayış', 'düzel', 'ilgi', 'alaka', 'iyi', 'sorun', 'çöz', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'sağla turkcell', 'sağla müşteri', 'turkcell yakış', 'turkcell']"
['iyi'],['iyi']
"['iyi', 'yem', 'avantaj']","['iyi yem', 'avantaj', 'yem avantaj', 'iyi', 'yem']"
['iyi'],['iyi']
"['öncelik', 'başarı', 'yıl', 'aycell', 'kart', 'kullan', 'yaş', 'iyi', 'güzel', 'sil', 'yükle', 'kart', 'güzel', 'kolay', 'bilgi', 'gir', 'öyle', 'gmail', 'şifre', 'falan', 'yok', 'varit', 'hafta', 'salla', 'kazan', 'mesela', 'hafta', 'puan', 'öbür', 'hafta', 'gir', 'puan', 'yüz', 'puan', 'kazan', 'puan', 'i̇nternet', 'kullan', 'sorun', 'düzel', 'saçma', 'normal', 'ara', 'hafta', 'sıfırla']","['hafta sıfırla', 'hafta puan', 'mesela hafta', 'hafta gir', 'hafta']"
['iyi'],['iyi']
"['iyi', 'kampanya', 'gelir']","['iyi kampanya', 'kampanya gelir', 'kampanya', 'iyi', 'gelir']"
"['memnun', 'iste', 'zaman', ""i̇nternet'imi"", 'kullan', 'iyi']","['kullan iyi', 'memnun iste', 'memnun', 'iyi', 'nternet imi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['allah', 'bela', 'böyle']","['bela böyle', 'allah', 'allah bela', 'böyle', 'bela']"
['iyi'],['iyi']
"['iyi', 'sakın']","['iyi sakın', 'sakın', 'iyi']"
"['yok', 'zaman', 'iyi', 'efsane']","['iyi efsane', 'efsane', 'yok zaman', 'zaman iyi', 'zaman']"
"['şifre', 'unut', 'yenile', 'posta', 'gönder', 'posta']","['şifre unut', 'şifre', 'yenile posta', 'gönder posta', 'posta gönder']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['aycell', 'turkcell', 'böyle', 'kart', 'çıkart', 'teşekkür', 'ediyorumzor', 'zaman', 'kurtar', 'gerçekten', 'kanka', 'kullanım', 'kolay', 'alışveriş', 'online', 'işlem', 'kullan', 'pratik', 'emek', 'geç', 'teşekkür']","['çıkart teşekkür', 'teşekkür ediyorumzor', 'geç teşekkür', 'emek geç', 'geç']"
"['kullan', 'para', 'para', 'kes', 'saçma', 'iyi', 'kullan']","['kullan para', 'iyi kullan', 'kes saçma', 'saçma iyi', 'kullan']"
"['herkes', 'kullan', 'gerek', 'ücret', 'hediye', 'iyi', 'kendi', 'boz', 'kullan', 'git', 'şaşır', 'dilek']","['ücret hediye', 'hediye iyi', 'herkes kullan', 'hediye', 'kendi boz']"
"['abi', 'iyi']","['abi iyi', 'iyi', 'abi']"
['iyi'],['iyi']
"['merhaba', 'iyi', 'akşam', 'dile']","['iyi akşam', 'merhaba', 'merhaba iyi', 'akşam dile', 'akşam']"
['iyi'],['iyi']
"['şimdi', 'iyi', 'din', 'dur', 'mobil', 'öde', 'gerçek', 'amaç', 'ney', 'siz']","['gerçek amaç', 'amaç ney', 'iyi din', 'amaç', 'ney siz']"
['iyi'],['iyi']
"['iyi', 'takip', 'günlük', 'hafta']","['günlük hafta', 'hafta', 'takip günlük', 'iyi takip', 'günlük']"
['iyi'],['iyi']
"['harika', 'iyi']","['harika iyi', 'harika', 'iyi']"
['iyi'],['iyi']
"['mükemmel', 'keşke', 'arkadaş', 'puan']","['keşke arkadaş', 'arkadaş puan', 'mükemmel keşke', 'keşke', 'arkadaş']"
['iyi'],['iyi']
"['merhaba', 'kendi', 'fikir', 'aycell', 'kart', 'temas', 'özellik', 'gele', 'gerek', 'gerekli', 'öde', 'alışveriş', 'kart', 'karşı', 'taraf', 'iste', 'pandemi', 'süreç', 'acilen', 'kart', 'temas', 'özellik', 'kart', 'çıkar', 'gerek', 'şimdiden', 'teşekkür', 'eder', 'turkcell', 'aile']","['özellik kart', 'alışveriş kart', 'kart karşı', 'kart çıkar', 'aycell kart']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['sürekli', 'baş', 'ser', 'asla', 'giriş', 'numara', 'iste', 'şifre', 'iste', 'git', 'beğen', 'öner']","['iste şifre', 'şifre iste', 'şifre', 'giriş numara', 'asla giriş']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
