lemmas,positif_oneriler
"['yükle', 'para', 'geri', 'aycell', 'çık', 'ininali', 'olucak', 'ininal', 'güzel', 'dize', 'aycell', 'hesap', 'sil', 'ini', 'gelin', 'arkadaş']","['aycell çık', 'para geri', 'çık ininali', 'ini gelin', 'gelin']"
"['turkcell', 'mobil', 'bin', 'kat', 'iyi', 'herşey', 'kolay', 'paket', 'yük', 'fatura', 'gönder', 'para', 'gönder', 'para', 'tek', 'kadar', 'kullanisli', 'harika']","['turkcell mobil', 'para gönder', 'gönder para', 'yük fatura', 'fatura gönder']"
['iyi'],['iyi']
['süper'],['süper']
['güzel'],['güzel']
"['güzel', 'hizmet', 'sun', 'teşekkür']","['güzel hizmet', 'teşekkür', 'sun teşekkür', 'hizmet', 'hizmet sun']"
['harika'],['harika']
"['böyle', 'yeni', 'öğren', 'güzel']","['öğren güzel', 'yeni öğren', 'öğren', 'güzel', 'böyle']"
['muhteşem'],['muhteşem']
['süper'],['süper']
['iyi'],['iyi']
['memnun'],['memnun']
['iyi'],['iyi']
['harika'],['harika']
"['güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'güzel']"
"['say', 'aycell', 'ekibiben', 'aycell', 'yıl', 'kullan', 'yad', 'yılhiç', 'sorun', 'karşılaş', 'fakatkomisyon', 'fazla', 'alıyorsunuzpapara', 'komisyon', 'almıyorpapara', 'sadece', 'hani', 'fazla', 'kişi', 'para', 'ufak', 'komisyon', 'alıyorsiz', 'şey', 'böyle', 'ayrıca', 'bitcoin', 'beğen', 'siz', 'diğer', 'fark', 'kıl', 'tek', 'öze', 'kaldırdınızlütfen', 'komisyon', 'durum', 'biraz', 'azal', 'bitcoin', 'alım', 'satım', 'tekrar', 'getir', 'iste']","['ayrıca bitcoin', 'fakatkomisyon fazla', 'bitcoin alım', 'bitcoin beğen', 'fazla alıyorsunuzpapara']"
['süper'],['süper']
"['iyi', 'başarı', 'türkel']","['iyi başarı', 'başarı', 'başarı türkel', 'iyi', 'türkel']"
['süper'],['süper']
['mükemmel'],['mükemmel']
"['kendi', 'bölge', 'bulun', 'elektrik', 'doğalgaz', 'öde', 'galiba', 'kurum', 'anlaşma', 'yok', 'turkcell', 'kurum', 'şirket', 'resmi', 'ticari', 'şirket', 'anlaşma', 'biz', 'güzel', 'kolay', 'sağla']","['doğalgaz öde', 'elektrik doğalgaz', 'şirket anlaşma', 'doğalgaz', 'ticari şirket']"
"['süper', 'beğendi', 'emek', 'sage']","['beğendi emek', 'beğendi', 'süper beğendi', 'süper', 'emek sage']"
['harika'],['harika']
"['kullan', 'harika', 'teşekkür']","['harika teşekkür', 'teşekkür', 'kullan harika', 'harika', 'kullan']"
['güzel'],['güzel']
"['güzel', 'paysell', 'herkes', 'tavsiye', 'alan', 'halit', 'tesekkurler']","['herkes tavsiye', 'tavsiye alan', 'tavsiye', 'halit tesekkurler', 'güzel paysell']"
['süper'],['süper']
"['puan', 'git', 'güzel', 'yok', 'beğen', 'yıldız']","['beğen yıldız', 'puan git', 'yıldız', 'beğen', 'git güzel']"
['güzel'],['güzel']
"['güzel', 'tessekkür']","['güzel tessekkür', 'güzel', 'tessekkür']"
"['gerçekten', 'memnun']","['gerçekten memnun', 'memnun', 'gerçekten']"
['mükemmel'],['mükemmel']
"['güzel', 'şekil', 'herşey']","['güzel şekil', 'şekil herşey', 'güzel', 'herşey', 'şekil']"
['güzel'],['güzel']
"['işlem', 'kolay', 'müşteri', 'memnuniyet', 'müşteri', 'temsilci', 'kibar', 'nazik', 'çözüm', 'konu', 'gayet', 'ilgili', 'aycell', 'ekip', 'teşekkür']","['memnuniyet müşteri', 'müşteri memnuniyet', 'kolay müşteri', 'müşteri temsilci', 'müşteri']"
"['büyük', 'aycell', 'türlü', 'destek', 'sağlam', 'kadro', 'teşekkür']","['kadro teşekkür', 'destek sağlam', 'türlü destek', 'teşekkür', 'destek']"
['güzel'],['güzel']
"['güzel', 'böyle', 'düşün', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'teşekkür', 'düşün teşekkür', 'güzel böyle', 'güzel']"
"['harika', 'tavsiye', 'ederimmmm']","['tavsiye ederimmmm', 'ederimmmm', 'harika tavsiye', 'harika', 'tavsiye']"
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
"['harika', 'sadece', 'sorun', 'var', 'paycele', 'gir', 'sev', 'uygalami']","['sev uygalami', 'harika sadece', 'harika', 'paycele gir', 'sev']"
"['güzel', 'şey', 'nurdan', 'hallet']","['güzel şey', 'güzel', 'şey nurdan', 'şey', 'nurdan']"
['güzel'],['güzel']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
"['iyi', 'acil']","['iyi acil', 'iyi', 'acil']"
['harika'],['harika']
['iyi'],['iyi']
"['dijital', 'operatör', 'iyi', 'kesin']","['dijital operatör', 'operatör iyi', 'operatör', 'dijital', 'iyi kesin']"
['güzel'],['güzel']
['iyi'],['iyi']
['beğendi'],['beğendi']
['güzel'],['güzel']
['harikulade'],['harikulade']
['harikaaaaa'],['harikaaaaa']
['süper'],['süper']
['iyi'],['iyi']
"['gayet', 'güzel', 'yazılım', 'geliş', 'uğraş', 'siz', 'çalış', 'iste', 'siz', 'iste']","['güzel yazılım', 'yazılım geliş', 'siz çalış', 'yazılım', 'çalış iste']"
['harika'],['harika']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
['iyi'],['iyi']
['süper'],['süper']
['süper'],['süper']
"['harika', 'herkes', 'tavsiye']","['herkes tavsiye', 'harika herkes', 'harika', 'tavsiye', 'herkes']"
['beğendi'],['beğendi']
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['süper'],['süper']
['iyi'],['iyi']
"['harika', 'kendi', 'hak', 'yem', 'bol', 'bol', 'hediye', 'dağıt']","['bol hediye', 'hediye dağıt', 'hediye', 'harika kendi', 'harika']"
['harika'],['harika']
['harika'],['harika']
['harika'],['harika']
['muhteşem'],['muhteşem']
['güzel'],['güzel']
"['harika', 'öde', 'bura', 'kaza', 'puan', 'birik', 'turkcell', 'pasaj', 'ürün', 'imkan', 'iyi', 'müşteri', 'iyi', 'jest', 'aycell', 'kullan', 'kişi', 'sayı', 'art']","['iyi müşteri', 'müşteri iyi', 'turkcell pasaj', 'turkcell', 'müşteri']"
['harika'],['harika']
['harika'],['harika']
['başarı'],['başarı']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['harika'],['harika']
"['gerçekten', 'mükemmel']","['gerçekten mükemmel', 'mükemmel', 'gerçekten']"
['tavsiye'],['tavsiye']
"['gerçekten', 'i̇yi̇', 'tavsiye']","['yi tavsiye', 'tavsiye', 'gerçekten', 'gerçekten yi', 'yi']"
['efsane'],['efsane']
['güzel'],['güzel']
['harika'],['harika']
['iyi'],['iyi']
"['abart', 'güzel', 'çıkart', 'teşekkür']","['çıkart teşekkür', 'teşekkür', 'güzel çıkart', 'güzel', 'abart güzel']"
"['geliş', 'gayet', 'güzel']","['gayet güzel', 'geliş gayet', 'güzel', 'geliş', 'gayet']"
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
"['merhaba', 'harika', 'üye', 'ücret', 'bakiye', 'tavsiye', 'dene', 'artık', 'öğren', 'i̇nternet', 'kapa', 'mobil', 'veri', 'doğrula']","['mobil veri', 'mobil', 'kapa mobil', 'merhaba harika', 'ücret bakiye']"
['harika'],['harika']
['güzel'],['güzel']
['süper'],['süper']
['super'],['super']
['güzel'],['güzel']
"['iyi', 'süper']","['iyi süper', 'iyi', 'süper']"
['iyi'],['iyi']
['harika'],['harika']
['nice'],['nice']
['iyi'],['iyi']
['güzel'],['güzel']
"['iyi', 'bütün', 'işlem', 'üzeri', 'efsane', 'turkcell']","['efsane turkcell', 'turkcell', 'üzeri efsane', 'efsane', 'iyi bütün']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['beğendi'],['beğendi']
['güzel'],['güzel']
"['kolay', 'isim', 'halo', 'hız', 'mükemmel']","['halo hız', 'hız mükemmel', 'isim halo', 'hız', 'kolay isim']"
['harika'],['harika']
['süper'],['süper']
['iyi'],['iyi']
"['tavsiye', 'harika', 'komisyon', 'oran', 'biraz', 'düşür', 'güzel']","['tavsiye harika', 'oran biraz', 'komisyon oran', 'harika komisyon', 'biraz düşür']"
['mükemmel'],['mükemmel']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['henüz', 'yeni', 'iyi']","['yeni iyi', 'iyi', 'henüz', 'henüz yeni', 'yeni']"
['beğendi'],['beğendi']
"['süper', 'dene']","['süper dene', 'süper', 'dene']"
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['güzel'],['güzel']
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
['guzelllll'],['guzelllll']
['iyi'],['iyi']
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
['iyi'],['iyi']
"['çoooooooooook', 'muhteşem']","['çoooooooooook muhteşem', 'çoooooooooook', 'muhteşem']"
['süper'],['süper']
"['ilk', 'çık', 'beri', 'kullan', 'memnun', 'güzel', 'kampanya', 'var', 'genç', 'özellikle', 'hitap', 'zaten', 'süper', 'teşekkür', 'aycell']","['güzel kampanya', 'kampanya var', 'kampanya', 'genç özellikle', 'kullan memnun']"
['iyi'],['iyi']
['iyi'],['iyi']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
"['güzel', 'düşünce']","['güzel düşünce', 'düşünce', 'güzel']"
['harika'],['harika']
"['güzel', 'işlem', 'halet']","['güzel işlem', 'işlem halet', 'işlem', 'güzel', 'halet']"
"['iyi', 'puan', 'geçerli', 'süre']","['iyi puan', 'puan geçerli', 'iyi', 'süre', 'geçerli']"
"['süper', 'benxlce', 'hediye', 'güzel']","['hediye güzel', 'benxlce hediye', 'hediye', 'süper', 'güzel']"
['mükemmel'],['mükemmel']
"['puan', 'iyi']","['puan iyi', 'iyi', 'puan']"
"['güzel', 'puan']","['güzel puan', 'güzel', 'puan']"
['iyi'],['iyi']
['süperrrrrr'],['süperrrrrr']
['süper'],['süper']
['iyi'],['iyi']
['iyi'],['iyi']
['güzel'],['güzel']
"['para', 'kes', 'süper']","['kes süper', 'süper', 'para kes', 'para', 'kes']"
"['sage', 'muhteşem']","['sage muhteşem', 'muhteşem', 'sage']"
['güzel'],['güzel']
['süper'],['süper']
['güzel'],['güzel']
"['süper', 'hediye', 'memnun', 'ekonomik', 'zor', 'dönem', 'geçir', 'ülke', 'böyle', 'fırsat', 'gör', 'biz', 'mutlu']","['memnun ekonomik', 'biz mutlu', 'hediye memnun', 'süper hediye', 'mutlu']"
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
"['süper', 'teşekkür']","['süper teşekkür', 'teşekkür', 'süper']"
"['gayet', 'güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'gayet güzel', 'güzel', 'gayet']"
['iyi'],['iyi']
['güzel'],['güzel']
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
['güzel'],['güzel']
['beğendi'],['beğendi']
"['güzel', 'sağlık']","['güzel sağlık', 'sağlık', 'güzel']"
['iyi'],['iyi']
"['food', 'tavsiye']","['food tavsiye', 'food', 'tavsiye']"
['güzel'],['güzel']
['harika'],['harika']
['süper'],['süper']
['güzel'],['güzel']
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['mükemmel'],['mükemmel']
"['aycell', 'limit', 'mümkün', 'memnun', 'bütün', 'fatura', 'işlem', 'bura', 'kolay', 'teşekkür']","['kolay teşekkür', 'fatura işlem', 'bütün fatura', 'fatura', 'teşekkür']"
['harika'],['harika']
['mükemmel'],['mükemmel']
"['süper', 'kullan']","['süper kullan', 'süper', 'kullan']"
['harika'],['harika']
"['başarı', 'tavsiye']","['başarı tavsiye', 'tavsiye', 'başarı']"
['süper'],['süper']
"['güzel', 'aycell', 'limit', 'yüksel', 'iste']","['limit yüksel', 'limit', 'yüksel iste', 'güzel aycell', 'yüksel']"
"['mukeml', 'keşke', 'gün', 'sala', 'kazan', 'iyi', 'i̇ldiz']","['iyi ldiz', 'mukeml keşke', 'keşke gün', 'kazan iyi', 'iyi']"
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['harika'],['harika']
"['salla', 'kazan', 'hediye', 'sini', 'kullan', 'harca', 'gözük', 'dalga', 'geç', 'hediye', 'kendi', 'cep', 'çık']","['hediye sini', 'hediye kendi', 'cep çık', 'hediye', 'kazan hediye']"
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['tavsiye'],['tavsiye']
['teşekkür'],['teşekkür']
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
['süper'],['süper']
"['cidden', 'harika']","['cidden harika', 'harika', 'cidden']"
['beğendi'],['beğendi']
['harika'],['harika']
['süper'],['süper']
"['mükemmel', 'aycell', 'kart', 'ali']","['mükemmel aycell', 'kart ali', 'aycell kart', 'mükemmel', 'ali']"
['mükemmel'],['mükemmel']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
"['perfect', 'kullan']","['perfect kullan', 'perfect', 'kullan']"
['harika'],['harika']
"['biçim', 'puan', 'kazan', 'yem', 'sil', 'i̇nternet', 'git', 'dalga', 'böyle', 'hizmet', 'lütfen', 'kendi', 'geliş', 'hala', ""i̇nternet'in"", 'yok']","['lütfen', 'böyle', 'hizmet lütfen', 'hala', 'git dalga']"
"['cooook', 'iyi']","['cooook iyi', 'iyi', 'cooook']"
['süper'],['süper']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'etkin', 'gerek', 'kazan', 'para', 'üst', 'tanı']","['para üst', 'kazan para', 'gerek kazan', 'üst tanı', 'güzel etkin']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
['iyi'],['iyi']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
"['iyi', 'uzun', 'ser', 'mükemmel']","['iyi uzun', 'ser mükemmel', 'mükemmel', 'iyi', 'uzun ser']"
['iyi'],['iyi']
['güzel'],['güzel']
"['süper', 'öte']","['süper öte', 'süper', 'öte']"
['iyi'],['iyi']
['harika'],['harika']
['harika'],['harika']
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
"['yemeksepeti', 'sipariş', 'indirim', 'kod', 'tekrar', 'dagitirsaniz', 'muhteşem', 'cidden', 'bekle', 'birçok', 'kişi', 'var', 'sürekli', 'ücret', 'şey', 'dağıt', 'ayrıca', 'hoş', 'git', 'teşekkür']","['sipariş indirim', 'tekrar dagitirsaniz', 'yemeksepeti sipariş', 'ücret şey', 'indirim kod']"
['iyi'],['iyi']
['iyi'],['iyi']
"['çoook', 'güzel', 'sol', 'turkcell']","['çoook güzel', 'çoook', 'turkcell', 'sol turkcell', 'güzel sol']"
"['emek', 'geçen', 'herkes', 'teşekkür']","['herkes teşekkür', 'teşekkür', 'geçen herkes', 'herkes', 'geçen']"
['harika'],['harika']
"['süper', 'tavsiye', 'hediye']","['süper tavsiye', 'tavsiye hediye', 'tavsiye', 'süper', 'hediye']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
"['komisyon', 'bird', 'bütün', 'özellik', 'eriş', 'türkcell', 'lazım', 'dış', 'güzel']","['türkcell lazım', 'eriş türkcell', 'komisyon bird', 'komisyon', 'lazım dış']"
['güzel'],['güzel']
['smooth'],['smooth']
['iyi'],['iyi']
['güzel'],['güzel']
['yardımcı'],['yardımcı']
"['güzel', 'fayda']","['güzel fayda', 'fayda', 'güzel']"
['güzel'],['güzel']
['süper'],['süper']
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['harika'],['harika']
['mükemmel'],['mükemmel']
['harika'],['harika']
"['kampanya', 'güzel']","['kampanya güzel', 'kampanya', 'güzel']"
"['harika', 'mükemmel']","['harika mükemmel', 'harika', 'mükemmel']"
"['güzel', 'hız']","['güzel hız', 'hız', 'güzel']"
"['güzel', 'kullan']","['güzel kullan', 'güzel', 'kullan']"
"['gayet', 'kullan', 'işlev', 'donanım']","['işlev donanım', 'donanım', 'kullan işlev', 'işlev', 'gayet kullan']"
['güzel'],['güzel']
['iyi'],['iyi']
"['amazing', 'akp', 'bill', 'beter', 'future']","['akp bill', 'beter future', 'amazing akp', 'bill beter', 'future']"
['güzel'],['güzel']
['harika'],['harika']
"['harika', 'düşün']","['harika düşün', 'harika', 'düşün']"
['mükemmel'],['mükemmel']
"['gayet', 'güzel']","['gayet güzel', 'güzel', 'gayet']"
['harika'],['harika']
['tavsiye'],['tavsiye']
"['harika', 'sev', 'kullan']","['harika sev', 'sev kullan', 'harika', 'sev', 'kullan']"
['süper'],['süper']
['nice'],['nice']
['iyi'],['iyi']
"['tek', 'kelime', 'şahane']","['kelime şahane', 'şahane', 'kelime', 'tek kelime', 'tek']"
['güzel'],['güzel']
['teşekkür'],['teşekkür']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
"['güzel', 'kullan', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'turkcell', 'kullan teşekkür', 'güzel kullan', 'teşekkür']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
"['teşekkür', 'güzel']","['teşekkür güzel', 'teşekkür', 'güzel']"
"['harika', 'öte']","['harika öte', 'harika', 'öte']"
['güzel'],['güzel']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['i̇nternet', 'üzeri', 'alışveriş', 'öde', 'bura', 'teşekkür']","['bura teşekkür', 'teşekkür', 'öde bura', 'öde', 'üzeri alışveriş']"
['harika'],['harika']
['güzel'],['güzel']
['nice'],['nice']
"['güzel', 'kampanya', 'şahane', 'iyi', 'turkcell']","['güzel kampanya', 'kampanya şahane', 'iyi turkcell', 'kampanya', 'şahane iyi']"
"['güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'güzel']"
['iyi'],['iyi']
"['iyi', 'yıldız']","['iyi yıldız', 'yıldız', 'iyi']"
['güzel'],['güzel']
"['iyi', 'herkes', 'öner']","['herkes öner', 'iyi herkes', 'iyi', 'herkes', 'öner']"
['güzel'],['güzel']
"['güzel', 'gerçekten', 'tebrik', 'siz']","['gerçekten tebrik', 'tebrik siz', 'tebrik', 'güzel', 'güzel gerçekten']"
"['tek', 'kelime', 'mükemmel']","['kelime mükemmel', 'mükemmel', 'tek kelime', 'kelime', 'tek']"
['iyi'],['iyi']
['güzel'],['güzel']
"['gerçekten', 'güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel', 'gerçekten güzel', 'gerçekten']"
"['iyi', 'hediye', 'dolu', 'beğendi', 'gerçekten']","['iyi hediye', 'hediye dolu', 'beğendi gerçekten', 'dolu beğendi', 'hediye']"
['iyi'],['iyi']
"['güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'güzel']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
"['iyi', 'huşu']","['iyi huşu', 'iyi', 'huşu']"
['süper'],['süper']
"['cook', 'teşekurler']","['cook teşekurler', 'cook', 'teşekurler']"
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
"['harika', 'turkcell', 'tavsiye']","['turkcell tavsiye', 'harika turkcell', 'turkcell', 'tavsiye', 'harika']"
['harika'],['harika']
['iyi'],['iyi']
"['kolay', 'güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel', 'kolay güzel', 'kolay']"
"['güzel', 'herkes', 'tavsiye', 'i̇nternet', 'sıkıntı', 'bit', 'teşekkür']","['teşekkür', 'herkes tavsiye', 'bit teşekkür', 'güzel herkes', 'güzel']"
['iyi'],['iyi']
['muhteşem'],['muhteşem']
"['iyi', 'gol']","['iyi gol', 'gol', 'iyi']"
"['herşey', 'iyi', 'güzel', 'bütün', 'kampanya', 'müşteri', 'yalnızca', 'kampanya', 'kere', 'yarar', 'yaz', 'kullan', 'sonra', 'kampanya', 'tekrar', 'hesap', 'hemen', 'katıl', 'buton', 'bas', 'anla', 'tekrar', 'kullan', 'bird', 'komisyon', 'abartı']","['kampanya müşteri', 'kampanya kere', 'kampanya tekrar', 'sonra kampanya', 'bütün kampanya']"
['harika'],['harika']
['muhteşem'],['muhteşem']
['başarı'],['başarı']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'gbt', 'i̇hti̇yacim', 'varit', 'puan']","['hti yacim', 'varit puan', 'güzel gbt', 'güzel', 'yacim']"
"['güzel', 'gol', 'puan', 'kas', 'kal']","['güzel gol', 'gol puan', 'gol', 'güzel', 'kas kal']"
"['amir', 'iyi']","['amir iyi', 'iyi', 'amir']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['harika'],['harika']
['iyi'],['iyi']
"['şikayet', 'durum', 'yok', 'süper', 'üst', 'süper', 'yıldız', 'i̇ldiz', 'tek', 'var']","['süper yıldız', 'süper üst', 'üst süper', 'süper', 'yıldız']"
['süper'],['süper']
"['gizli', 'kullanisli']","['gizli kullanisli', 'gizli', 'kullanisli']"
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
['başarı'],['başarı']
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['süper'],['süper']
['efsaneeeee'],['efsaneeeee']
"['harika', 'yarar', 'güzel']","['harika yarar', 'yarar güzel', 'yarar', 'harika', 'güzel']"
"['merhaba', 'iyi', 'gün', 'ban', 'işlem', 'hata', 'bütün', 'hizmet', 'danış', 'posta', 'lütfen', 'bil', 'var', 'yardımcı']","['danış posta', 'posta lütfen', 'merhaba', 'merhaba iyi', 'hizmet danış']"
['iyi'],['iyi']
"['tek', 'kelime', 'harika']","['kelime harika', 'harika', 'tek kelime', 'kelime', 'tek']"
"['hazır', 'limit', 'kullan', 'önce', 'yardım', 'bekle', 'teşekkür']","['hazır limit', 'limit kullan', 'limit', 'bekle teşekkür', 'yardım bekle']"
"['komisyon', 'dış', 'güzel']","['komisyon dış', 'komisyon', 'güzel', 'dış güzel', 'dış']"
['güzel'],['güzel']
['harika'],['harika']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['harika'],['harika']
['harika'],['harika']
"['sayfa', 'sev', 'sev', 'sev', 'herkes', 'gönül']","['sayfa sev', 'sev herkes', 'sev sev', 'sayfa', 'sev']"
['iyi'],['iyi']
['güzel'],['güzel']
"['iyi', 'öde', 'aracı']","['iyi öde', 'öde aracı', 'öde', 'iyi', 'aracı']"
['harika'],['harika']
['harika'],['harika']
"['fazla', 'tan', 'tava', 'gerek', 'yok', 'kısacası', 'efsane', 'öte']","['efsane öte', 'kısacası efsane', 'efsane', 'yok kısacası', 'gerek yok']"
['iyi'],['iyi']
"['iyi', 'kolay', 'hallet']","['kolay hallet', 'iyi kolay', 'kolay', 'iyi', 'hallet']"
['harika'],['harika']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['mükemmel'],['mükemmel']
['adam'],['adam']
"['teşekkür', 'memnuniyet', 'kelime', 'anla']","['teşekkür memnuniyet', 'memnuniyet kelime', 'teşekkür', 'memnuniyet', 'kelime anla']"
"['harika', 'emek', 'geç', 'teşekkür']","['teşekkür', 'geç teşekkür', 'harika emek', 'harika', 'geç']"
['mükemmel'],['mükemmel']
