lemmas,sentiment,Puan,review_length,normalized_pred_label,Tarih
['mükemmel'],positive,5,12,positive,2024-07-23 21:10:06
"['para', 'yükle', 'kart', 'para', 'başka', 'kart', 'aktar']",negative,1,59,neutral,2024-07-23 18:39:04
"['çöp', 'yara']",negative,1,15,negative,2024-07-23 13:09:41
"['sacmalik', 'sallamasyon', 'operotor']",negative,1,39,neutral,2024-07-23 05:23:04
"['giriş', 'şifre', 'unut']",negative,1,26,neutral,2024-07-23 04:07:27
"['yorum', 'üst', 'gocuk', 'i̇ldiz', 'aycell', 'üzeri', 'fark', 'firma', 'abone', 'baslatmislar', 'lütfen', 'faturalarinizi', 'kontrol', 'yar', 'fark', 'kurimlarada', 'şikayet', 'bulunacagim']",positive,5,191,negative,2024-07-22 21:02:59
"['üste', 'görün', 'i̇ldiz', 'bedava', 'peynir', 'fare', 'kapa', 'şebeke', 'eslem', 'arka', 'gelir', 'düşün', 'dün', 'aysel', 'bulun', 'bakiye', 'sıfır', 'eşek']",positive,5,160,negative,2024-07-22 19:48:45
"['kadar', 'saçma', 'müşteri', 'hizmet', 'gör', 'hiçbir', 'şifre', 'şifre', 'bloke']",negative,1,83,negative,2024-07-22 18:55:35
"['yıl', 'gir', 'şifre', 'yenile']",negative,1,33,neutral,2024-07-22 16:01:26
"['fast', 'yol', 'hesap', 'para', 'hesap', 'yansı']",negative,1,50,positive,2024-07-22 12:58:48
"['numara', 'tek', 'hediye', 'tüken', 'lütfen', 'sorun', 'düzel']",negative,1,64,neutral,2024-07-22 12:08:42
"['payselleben', 'defalarca', 'iptal', 'halen', 'soygun', 'yapıyorsunuznalet', 'para', 'haram', 'olsunilgili', 'abone', 'kapa', 'istiyorumfakat', 'para', 'kopar', 'kapa']",negative,1,169,negative,2024-07-22 09:42:05
"['yıldız', 'dahi', 'fazla', 'kadar', 'berbat', 'para', 'transfer', 'türlü', 'konu', 'zorla', 'kesinlikle', 'tavsiye', 'rezalet', 'diğer', 'kendi', 'gün', 'gün', 'geliş', 'turkcell', 'gün', 'gün', 'rezalet', 'durum', 'düşür', 'kendi']",negative,1,233,negative,2024-07-21 20:04:40
"['güzel', 'bab']",positive,5,16,positive,2024-07-21 18:50:18
"['hesap', 'para', 'transfer', 'rağmen', 'para', 'hiçbir', 'şekil', 'hesap', 'görün', 'lütfen', 'yardımcı', 'böyle']",negative,1,115,negative,2024-07-21 18:45:40
"['aycell', 'eskiden', 'güzel', 'şua', 'aycell', 'hiçbir', 'banka', 'hesap', 'para', 'gönderim', 'hesap', 'para', 'yükle', 'kesinti', 'yüz', 'sil', 'zor', 'kal']",negative,1,160,negative,2024-07-21 17:29:25
"['çık', 'yıldız', 'harca', 'rağmen', 'tam', 'bin', 'para', 'allah', 'bela', 'inşallah']",positive,5,87,negative,2024-07-20 20:11:18
"['iki', 'gün', 'zarar', 'var', 'düzel']",negative,1,39,negative,2024-07-20 16:04:33
"['biri', 'gönder', 'para', 'saat']",positive,5,34,neutral,2024-07-20 14:31:14
"['netflix', 'indirim', 'duyuru', 'ancak', 'şart', 'oku', 'kadar', 'ucuz', 'üye', 'bile', 'seç', 'indirim', 'resmen', 'sahtekar']",negative,1,128,negative,2024-07-20 10:27:49
"['kart', 'var', 'bugün', 'bak', 'kart', 'sil', 'ekle', 'çalış', 'hata', 'düzelt', 'sevin', 'düzenlemekartlarım', 'geri', 'dön', 'para', 'kart']",positive,5,143,negative,2024-07-20 10:23:59
"['yerinde', 'esnek']",positive,5,20,neutral,2024-07-20 09:26:08
"['ilan', 'para', 'gönder']",negative,2,26,neutral,2024-07-20 07:48:38
"['parola', 'unut', 'parsel', 'gir']",positive,5,35,neutral,2024-07-20 00:57:38
"['parti', 'kendi', 'kendi', 'sil', 'sorun', 'oluş', 'deyip', 'uyarı', 'saçma']",negative,2,78,negative,2024-07-19 22:53:09
"['şifre', 'kere', 'unuttunuzmu', 'birdaha', 'gir', 'cozulene', 'kadar']",negative,1,71,neutral,2024-07-19 22:48:49
"['hesap', 'aniden', 'kapa', 'geri', 'açı', 'tıkla', 'lütfen', 'yardım']",negative,2,71,negative,2024-07-19 22:42:20
"['ciddi', 'sorun', 'var']",negative,1,25,negative,2024-07-19 20:44:58
['güzel'],positive,5,9,positive,2024-07-19 20:01:51
"['kartimihesabimi', 'kapatmadigim', 'hal', 'kapattiniz', 'anla']",negative,1,64,neutral,2024-07-19 17:16:20
"['kardeş', 'aylık', 'para', 'çek', 'hesap', 'kapa', 'izin', 'allah', 'bela']",negative,1,76,negative,2024-07-19 16:35:10
"['sabah', 'itibaren', 'aycell', 'hesap', 'bakiye', 'sıfırla', 'kayıt', 'aycell', 'parti', 'hesap', 'sil', 'bulun', 'neden', 'kendi', 'bünye', 'oluş', 'teknik', 'sorun', 'siz', 'tavsiye', 'ara', 'sakın', 'aycell', 'işlem', 'zor', 'kal']",negative,1,235,negative,2024-07-19 16:25:48
"['limit', 'var', 'siz', 'mesaj', 'mesaj', 'sil', 'bık']",negative,1,55,neutral,2024-07-19 15:54:40
"['teşekkür', 'harika', 'uygulamaçok', 'yara']",positive,5,45,positive,2024-07-19 15:34:26
['güzel'],positive,5,9,positive,2024-07-19 14:44:04
"['berbat', 'yaklaşık', 'bin', 'koy', 'şimdi', 'birden', 'kart', 'iptal', 'var', 'kart', 'şimdi', 'para', 'ulaş', 'aycell', 'ekip', 'sorun', 'çöz', 'bekle']",negative,1,155,negative,2024-07-19 14:37:34
"['beğen', 'kullan']",positive,5,19,positive,2024-07-19 13:51:25
['iyi'],positive,5,7,positive,2024-07-19 13:44:21
"['yıldız', 'bile', 'tamamen', 'kendi', 'para', 'rezil', 'sürekli', 'yüksek', 'komisyon', 'kes', 'aksak', 'yaşa', 'zaman', 'bile', 'müşteri', 'hizmet', 'görüş', 'dakika', 'bekle', 'çözüm', 'ulaş', 'sanal', 'kart', 'bakiye', 'sil', 'alışveriş', 'yükle', 'maalesef', 'ürün', 'soru', 'çöz', 'uzun', 'sür', 'mağduriyet', 'gider', 'herhangi', 'girişim', 'sakın', 'bulaş']",negative,1,365,negative,2024-07-19 13:26:34
['berbat'],negative,1,10,negative,2024-07-19 13:14:26
"['gün', 'önce', 'kart', 'calisiyodu', 'bugün', 'sipariş', 'sorun', 'yaşa', 'yaz', 'aycell', 'girdi', 'para', 'goruktü', 'yer', 'kart', 'ekle', 'yaz', 'para', 'alım', 'kule', 'para', 'birdaha', 'kullan', 'para', 'büyük', 'ihtimal']",negative,1,230,negative,2024-07-19 12:36:09
"['bugün', 'bak', 'aycell', 'sanalnkartaki', 'para', 'yok', 'hata', 'kart', 'yok', 'kart', 'para', 'kim', 'sony', 'şimdi', 'durum', 'para', 'geri', 'gelcekmi', 'gelmicekmi', 'bil']",negative,1,179,negative,2024-07-19 12:23:23
['süper'],positive,5,9,positive,2024-07-19 11:50:31
"['çık', 'yıldız', 'sanal', 'kart', 'rağmen', 'sanal', 'kart', 'oluş', 'hata']",positive,5,77,negative,2024-07-19 11:20:41
"['kötü', 'pişman', 'market', 'alışveriş', 'öde', 'aycell', 'kart', 'yapı', 'error', 'rezil', 'müşteri', 'hizmet', 'ara', 'genel', 'hata', 'var', 'düzel', 'git', 'banka', 'hesap', 'kullan', 'resmen', 'sorum']",negative,1,207,negative,2024-07-19 11:18:56
"['kart', 'kullan', 'sorun', 'sonra', 'birden', 'kart', 'bilgi', 'aycell', 'sil', 'kart', 'tekrar', 'yansı', 'lütfen', 'yardımcı']",neutral,3,129,neutral,2024-07-19 10:23:10
"['hesabi', 'para', 'varit', 'hesap', 'kapa', 'kapattinz', 'para', 'nere', 'git']",negative,2,80,negative,2024-07-19 10:14:35
"['güncelle', 'türlü', 'cellrmefi']",positive,4,34,neutral,2024-07-19 10:08:38
"['abi', 'yıl', 'kullan', 'paycel', 'hesap', 'şifre', 'doğru', 'rağmen', 'bloke', 'mağdur', 'bırak', 'lütfen', 'düzel', 'parola', 'doğrula', 'sorun']",negative,1,148,negative,2024-07-18 21:24:13
"['para', 'yükle', 'iste', 'doğrula', 'ekran', 'don', 'bembeyaz', 'ekran', 'kal', 'doğrula', 'yapamıyorumbu', 'biçim', 'uygulamaarkadaşlar', 'kesinlikle', 'tavsiye', 'zorunlu', 'kullan']",negative,1,185,negative,2024-07-18 20:06:57
"['tamamiyle', 'berbat', 'atme', 'para', 'yatır', 'çalış', 'banka', 'izin', 'kart', 'lira', 'çöp', 'git', 'yerine', 'çekirdek', 'alig', 'yazık', 'aldirtmayin']",negative,1,158,negative,2024-07-18 18:15:32
"['cihaz', 'casper', 'visa', 'ayrıca', 'kart', 'aktar', 'bakiye', 'kes', 'işlem', 'ücret', 'cidden', 'fazla', 'lira', 'ekle', 'zaten']",neutral,3,133,neutral,2024-07-18 15:00:43
"['kardeş', 'öde']",negative,1,17,negative,2024-07-18 02:07:49
['süper'],positive,5,9,positive,2024-07-17 19:36:55
"['gör', 'saçma', 'becerik', 'müşteri', 'hizmet', 'yardımcı', 'yönlen', 'mümkün', 'değil', 'biz', 'ulaş', 'kısım', 'işlev', 'insan', 'düzel', 'bat', 'zihniyet', 'değiş']",negative,1,168,negative,2024-07-17 13:28:50
"['veli', 'izin', 'olay', 'ses', 'sonra', 'kötü']",negative,1,48,negative,2024-07-17 12:50:36
"['mükemmel', 'kullan', 'öner']",positive,5,30,positive,2024-07-17 12:29:32
"['aycell', 'program', 'para', 'kendi', 'hesabi', 'aktar', 'öyle', 'san', 'öyle', 'yok', 'aycell', 'kendi', 'hesap', 'aktar', 'atme', 'çek', 'alışveriş', 'kullan', 'anas', 'sat', 'kullan', 'saçma', 'durum', 'aycell', 'biryer', 'yad', 'internetdrn', 'iste', 'yok', 'saçma', 'sapan', 'durum', 'iste', 'bak', 'bakiye', 'kullan', 'var', 'güzel', 'bkm']",negative,1,347,negative,2024-07-17 11:51:03
"['pace', 'anla', 'önce', 'limit', 'gözük', 'şimdi', 'limit', 'gözük', 'kafa', 'göre', 'limit', 'limit', 'yad', 'önce', 'cihaz', 'limit', 'gözük', 'şimdi', 'oda', 'yok', 'artık', 'fatura', 'tam', 'zaman', 'öde', 'yet', 'artık', 'çözüm', 'bulun', 'kendi', 'kafa', 'göre']",negative,2,269,negative,2024-07-17 03:46:26
"['aysel', 'puan', 'var', 'faydalan', 'paylaş', 'git', 'git', 'kötü']",neutral,3,68,negative,2024-07-16 23:13:21
['kötü'],negative,1,8,negative,2024-07-16 12:42:28
"['teşekkür', 'iyi', 'var']",positive,5,26,positive,2024-07-16 11:18:59
"['güzel', 'herkes', 'tavsiye', 'teşekkür']",positive,5,42,positive,2024-07-16 06:09:25
['kötü'],negative,1,8,negative,2024-07-15 21:10:27
"['yükle', 'şifre', 'gir', 'sonra', 'tekrar', 'şifre', 'aynı', 'kullan', 'bugün', 'sil', 'yükle', 'yine', 'aynı', 'çöz', 'şikayet', 'birçok', 'insan', 'var', 'yardımcı', 'olur']",negative,1,176,positive,2024-07-15 16:38:35
"['sim', 'kart', 'değişik', 'neden', 'sim', 'kart', 'bloke', 'var', 'kaldır', 'iste']",negative,1,84,neutral,2024-07-15 09:53:13
"['güvenlik', 'şifre', 'rakam', 'rakam', 'kaldır', 'zaman', 'değer', 'kimse', 'zaman', 'çal']",negative,1,92,neutral,2024-07-14 22:13:38
"['kardeş', 'güya', 'posta', 'şifre', 'yenile', 'gönderiyortık', 'diğer', 'posta', 'aycell', 'müşteri', 'hizmet', 'gıdı', 'gıdı', 'saçma', 'sapan', 'uygulamai̇nternette', 'dolaş', 'engel', 'adi', 'kapitalist', 'yıldız', 'bile', 'haket', 'haymantosların', 'reklamlarinin', 'i̇natci', 'sayfa', 'terk', 'etmedi̇ği̇', 'kişi', 'bil', 'yakın', 'bil']",negative,1,343,negative,2024-07-14 17:07:20
"['gerizekalı', 'yeni', 'şifre', 'iste', 'yaa', 'yardimci']",negative,1,58,neutral,2024-07-13 21:10:44
"['merhaba', 'öncelik', 'bugün', 'garanti', 'banka', 'fast', 'hesap', 'para', 'gönder', 'bildirim', 'hesap', 'yatırldıgına', 'dair', 'hala', 'yatır', 'lütfen', 'ilgilen', 'geri', 'dönüş']",negative,1,186,negative,2024-07-13 20:27:40
"['hane', 'şifre', 'gir', 'rakam', 'fazla', 'yazılmıyorçöp']",negative,1,59,negative,2024-07-13 18:16:30
['hırsız'],negative,1,10,negative,2024-07-13 13:11:52
"['rezalet', 'numara', 'kod']",negative,1,28,neutral,2024-07-13 13:02:38
"['berbat', 'şifre', 'git', 'şifre', 'bloke', 'turkcell', 'bayii', 'gidi', 'kart', 'yan', 'telefon', 'yan', 'yük', 'saçma', 'sapan', 'bird', 'alışveriş', 'lise', 'sürü', 'ürün', 'git', 'herkes', 'paye', 'çalış', 'kardeş', 'dene', 'önce', 'dene', 'şikayet', 'deyi', 'çalış', 'yeni', 'kaç', 'çalış', 'siz', 'fazla', 'puan']",negative,1,320,negative,2024-07-13 12:13:00
"['unut', 'şifre', 'tekrar', 'aynı', 'şifre', 'sor', 'telefon', 'yönlen', 'hala', 'unut', 'şifre', 'işlem', 'çalış', 'sonra', 'tekrar', 'yönlen', 'saçma', 'yöntem', 'yok', 'unut', 'şifre', 'yenile', 'allah', 'aşk', 'yol', 'göster', 'doğru', 'program', 'yaz', 'bez']",neutral,3,264,negative,2024-07-13 10:51:05
"['türkiye', 'son', 'kadar', 'destekle', 'papara', 'turan', 'aycell']",positive,5,68,neutral,2024-07-13 05:57:51
['berbat'],negative,1,10,negative,2024-07-12 17:09:58
['güzel'],positive,5,9,positive,2024-07-12 16:48:18
"['hat', 'sım', 'para', 'kart', 'aktar', 'çalış', 'hata', 'veri', 'dur']",negative,1,71,negative,2024-07-12 11:53:32
"['kart', 'fatura', 'öde']",positive,5,25,neutral,2024-07-12 11:33:07
"['kart', 'bakiye', 'yatır', 'fatura', 'yansı', ""i̇nternet'ten"", 'alışveriş', 'otobüs', 'bas', 'çek', 'sapan', 'kal', 'kart', 'saçma']",negative,1,133,negative,2024-07-12 10:57:19
"['türkel', 'kadar', 'insan', 'sömür', 'başka', 'operatör', 'şirket', 'yok', 'paycelde', 'kart', 'aktar', 'limit', 'işlem', 'ücret', 'kes', 'tamamen', 'soygun', 'aktar', 'işlem', 'ücret', 'işlem', 'ücret', 'düzel', 'aksi', 'takdir', 'birdaha', 'paycel', 'kullanmıycam']",positive,5,268,negative,2024-07-12 10:37:13
"['şükür', 'şükür', 'yok', 'yüksek', 'kalite', 'düşük', 'bil', 'kaç', 'gün', 'tatil', 'meslek', 'lise', 'zaman']",neutral,3,111,negative,2024-07-12 08:46:29
['hasan'],positive,4,9,negative,2024-07-12 00:44:55
['süper'],positive,5,9,positive,2024-07-11 23:37:04
"['kredi', 'kart', 'taksit', 'para', 'yüklem', 'özellik', 'getir', 'iyi', 'cüzdan', 'var']",positive,4,89,positive,2024-07-11 20:32:21
['berbat'],negative,1,10,negative,2024-07-11 11:58:18
"['cep', 'fare', 'kemir', 'fatura', 'öde', 'kesinti', 'hatta', 'dur', 'yer', 'hiçbir', 'bak', 'yara', 'sanal', 'kart', 'var', 'kesinti', 'berbat', 'kesinlikle', 'uzak', 'dur']",negative,1,174,negative,2024-07-11 06:12:05
"['türlü', 'işlem', 'fatura', 'öde', 'i̇stanbulkart', 'para', 'yüklem', 'para', 'gönder', 'onlarca', 'işlem']",positive,5,108,neutral,2024-07-11 05:20:39
"['yatır', 'işlem', 'sürekli', 'karış', 'birşey', 'ters', 'git', 'gir', 'aktar', 'bil', 'bakiye', 'başka', 'kart', 'kendi', 'para', 'papara', 'yer', 'aktar', 'bil', 'bakiye', 'kart', 'ara', 'transfer', 'yok', 'yarış', 'yatırım', 'işlem', 'sürekli', 'karış']",negative,1,256,negative,2024-07-10 12:41:25
"['yara', 'önem']",negative,1,16,neutral,2024-07-09 22:55:22
"['hani', 'var', 'kart', 'çocuk', 'bak']",negative,1,39,negative,2024-07-09 22:27:13
"['kullan', 'zor']",neutral,3,17,neutral,2024-07-09 22:25:31
"['hepsiburada', 'parti', 'aktive', 'yer', 'yok', 'master', 'hizmet', 'konu', 'hak', 'bilgi', 'değil', 'yardimci']",negative,1,113,negative,2024-07-09 21:17:09
"['dolandırıcı', 'amaç', 'ara', 'allimobi', 'online', 'yasadışı', 'para', 'topla', 'şirket', 'ara', 'saye', 'dolandır']",negative,1,118,neutral,2024-07-09 15:44:30
"['gir', 'şifre', 'yazma', 'yer', 'git', 'madem', 'halt', 'düzgün', 'böyle']",negative,1,75,neutral,2024-07-09 13:38:53
['güz'],positive,5,7,neutral,2024-07-09 08:02:24
['kötü'],negative,1,8,negative,2024-07-08 23:00:22
"['allah', 'bela', 'can', 'yak', 'sırf', 'yorum', 'yıldız', 'bile', 'dolandırıcı', 'buy', 'hal', 'abone', 'bahane', 'somur', 'insan', 'yazık']",negative,1,141,negative,2024-07-08 16:53:58
"['board', 'pano', 'hoş', 'kopyala', 'metin', 'bura', 'kaydet']",positive,5,62,negative,2024-07-08 12:43:10
"['allah', 'bela', 'yüz', 'dolandır', 'güven', 'değil']",negative,1,54,negative,2024-07-08 07:08:28
"['para', 'tuzak', 'resmen']",negative,1,27,neutral,2024-07-07 16:46:50
"['lira', 'lira', 'öde', 'ora', 'lira', 'alışveriş', 'lira', 'nere']",negative,1,67,neutral,2024-07-07 16:11:54
"['güzel', 'sıkıntı', 'var', 'düzel', 'teşekkür', 'işlem', 'ücret', 'biraz', 'yüksek', 'dış', 'güzel']",positive,5,101,positive,2024-07-07 13:56:17
"['dünya', 'kötü', 'banka', 'sistem', 'şifre', 'unut', 'mail', 'bile', 'doğrula', 'gerek', 'müşteri', 'hizmet', 'ara', 'zar', 'zor', 'konuş', 'ara', 'doğru', 'düzgün', 'yanıt', 'hiçbir', 'doğru', 'düzgün', 'onay', 'mesaj', 'gönder', 'hiçbir', 'şekil', 'geri', 'dönüş', 'bile', 'sıfır', 'yıldız', 'sıfır', 'yıldız', 'hak']",negative,1,320,negative,2024-07-07 09:57:01
"['arkadaş', 'davet', 'kısım', 'sorun', 'var', 'direkt']",negative,1,55,neutral,2024-07-07 04:43:18
"['habire', 'boz']",negative,1,17,negative,2024-07-07 01:03:56
"['google', 'işlem', 'yanlış', 'aycell', 'üye', 'iptal', 'hesap', 'şifre', 'bloke', 'kile', 'işlem', 'dan', 'şikayet', 'küsur', 'para', 'iste', 'yıldız', 'bile', 'hak']",negative,1,167,negative,2024-07-06 19:34:09
"['sıfır', 'sıfır', 'var', 'sıfır']",negative,1,34,neutral,2024-07-06 16:26:33
"['aycell', 'biri', 'davet', 'iste', 'sorun', 'devam', 'düzel']",neutral,3,62,negative,2024-07-06 13:15:35
['harika'],positive,5,10,positive,2024-07-06 04:48:22
"['kadar', 'berbat', 'sistem', 'sat', 'işlem', 'hal', 'onay', 'kod', 'kod', 'gir', 'hal', 'turkcell', 'fatura', 'dalyfunworld', 'alt', 'abone', 'ücret', 'yansı', 'şikayet', 'sakın', 'aycell', 'kullan']",negative,1,200,negative,2024-07-06 02:11:55
"['üst', 'görün', 'yıldız', 'sakın', 'yükle', 'para', 'çöp', 'git', 'başka', 'banka', 'hesap', 'lira', 'gönder', 'hesap', 'geç', 'iade', 'para', 'kaybol', 'müşteri', 'hizmet', 'ara', 'konu', 'ilgi', 'yardımcı', 'dil', 'getir']",positive,5,225,negative,2024-07-06 00:11:22
"['aycell', 'hesap', 'küsur', 'ilk', 'finanscell', 'öde', 'ses', 'gönder', 'yükle', 'bak', 'hiçbir', 'emare', 'yok', 'işlem', 'ilgili', 'üye', 'son', 'seçenek', 'yok', 'para', 'saçma', 'sapan', 'bilgi', 'verdi', 'kal']",negative,1,217,negative,2024-07-05 23:51:35
"['son', 'güncelle', 'değişik', 'sonra', 'berat', 'hal', 'şifre', 'değiş', 'iste', 'şifre', 'değiş', 'tekrar', 'şifre', 'iste', 'böyle', 'saçmalık', 'hemen', 'düzel', 'talep', 'kısa', 'süre', 'ilgili', 'herhangi', 'süreç', 'adet', 'aycell', 'hesap', 'kapa', 'sil', 'durum', 'yaşa', 'aynı', 'hareket', 'davet', 'iyi', 'gün']",negative,2,322,neutral,2024-07-05 21:30:44
"['nazar', 'değ']",positive,5,16,negative,2024-07-05 18:13:35
"['sürekli', 'kendi', 'kendi', 'kapa', 'türlü', 'gir']",negative,1,53,negative,2024-07-05 17:32:29
['güzel'],positive,5,9,positive,2024-07-05 16:27:33
"['sürekli', 'hata', 'işlem', 'işlem', 'yarı', 'kal', 'kapa', 'koskoca', 'turkcell', 'yakış']",negative,1,92,negative,2024-07-05 14:24:52
"['defalarca', 'yazı', 'şifre', 'sistem', 'kabl', 'sonra', 'bugün', 'hesap', 'gir', 'parola', 'yenile', 'eski', 'parola', 'kullan', 'iste', 'telefon', 'ilk', 'taksit', 'öde', 'hafta', 'ankara', 'kızılay', 'bulun', 'öde', 'nokta', 'sistem', 'çalış', 'söyle', 'hava', 'faiz', 'işle', 'iki', 'öde', 'öde', 'durum', 'kal', 'asla', 'turkcell', 'aracılığıyla', 'taksit', 'telefon', 'tavsiye', 'muzaffer']",negative,1,397,negative,2024-07-05 10:52:03
"['iyi', 'arkadaş', 'davet', 'puan', 'güzel', 'değil']",positive,5,53,negative,2024-07-04 20:45:14
"['aycell', 'temas', 'kart', 'kullan', 'mağaza', 'temas', 'alışveriş', 'öde', 'iyi']",positive,5,83,positive,2024-07-04 17:17:25
"['fatura', 'yansı', 'illet', 'cikarmislar', 'normal', 'kampanya', 'fatura', 'yansı', 'adi', 'fatura', 'hatta', 'kullan', 'kardeş', 'dayat']",negative,1,139,neutral,2024-07-04 16:22:16
"['gün', 'ara', 'hat', 'kere', 'turkcell', 'mobil', 'öde', 'kullanım', 'ücret', 'çek', 'normal', 'alın', 'yaz', 'aycell', 'turkcell', 'resmen', 'bura', 'tüket', 'kan', 'kampanya', 'kazan', 'avantaj', 'mobil', 'öde', 'ücret', 'inaktif', 'kart', 'ücret', 'gizli', 'ücret', 'siz', 'geri']",negative,1,284,neutral,2024-07-04 14:27:33
"['puan', 'paylaşım', 'hemen']",negative,2,29,neutral,2024-07-04 14:00:33
['eşkiya'],negative,1,10,neutral,2024-07-04 09:48:17
['kuzzulkurt'],negative,1,14,neutral,2024-07-04 06:43:02
"['hayat', 'kullan', 'kullan', 'saçma', 'kart', 'kimlik', 'dakika', 'tut', 'oku']",positive,5,80,neutral,2024-07-04 01:47:45
"['işlem', 'ücret', 'yüksek', 'tefeci', 'borç', 'öde', 'hisset']",negative,1,63,neutral,2024-07-03 20:30:07
"['giriş', 'parmak', 'yok', 'hala', 'numara', 'giriş', 'hangi', 'teyit', 'hangi', 'sene']",negative,1,88,neutral,2024-07-03 18:21:40
"['şifre', 'unut', 'yeni', 'şifre', 'oluş', 'iste', 'posta', 'link', 'aycell', 'gir', 'orjinal', 'link', 'değil', 'sen', 'zaten', 'link', 'ayrıca', 'kazan', 'puan', 'sıkıntı', 'çık', 'yüklem', 'berbat', 'zaman', 'kayıp']",negative,1,219,neutral,2024-07-03 12:53:57
"['güzel', 'yardımcı']",positive,5,21,positive,2024-07-03 04:12:45
['memnun'],positive,5,10,positive,2024-07-02 00:51:46
"['kötü', 'para', 'goto', 'tavsiye', 'hayat', 'gör', 'kot', 'kart']",positive,5,66,negative,2024-07-01 21:00:17
"['kampanya', 'güzel', 'ilkten', 'kazı', 'kazan', 'var', 'git', 'geri', 'getir', 'iyi', 'salla', 'kazan', 'kazı', 'kazan', 'hayla', 'lütfen', 'getir', 'güzel']",positive,5,158,positive,2024-07-01 19:14:10
['iğrenç'],negative,1,10,neutral,2024-07-01 15:53:32
"['aycell', 'robot', 'kap', 'gerek']",negative,1,35,negative,2024-07-01 15:39:58
"['merhaba', 'önce', 'türkcell', 'sonra', 'vodafone', 'geç', 'çek', 'sonra', 'vodafone', 'yer', 'çek', 'birdaha', 'tümcele', 'geç', 'paycel', 'hesap', 'giriş', 'iste', 'sim', 'kart', 'bloke', 'yardımcı', 'müşteri', 'hizmet', 'ara', 'hala', 'aynı']",negative,1,246,neutral,2024-07-01 13:05:35
"['yorum', 'baş', 'dursun', 'yara', 'güncelle', 'sonra', 'tamamen', 'batık', 'sistem', 'zaman', 'düzel']",positive,5,103,neutral,2024-07-01 12:08:08
"['acilen', 'kart', 'limit', 'kaldır', 'bekle', 'hala', 'kart']",positive,4,62,neutral,2024-07-01 07:50:41
"['operatör', 'değişik', 'ancak', 'sim', 'bloke', 'dene', 'çağrı', 'merkez', 'çözülmüyorniye', 'var']",negative,1,100,negative,2024-07-01 02:45:34
"['fatura', 'bulan']",negative,1,19,negative,2024-06-30 23:14:26
"['turkcell', 'saçma']",negative,1,21,neutral,2024-06-30 22:55:33
"['devam', 'çök']",negative,1,16,negative,2024-06-30 20:42:56
"['sakin', 'kullan', 'para', 'transfer', 'geçmiyormiyor', 'saat', 'geç', 'açıkla', 'boş', 'gün', 'iade']",negative,1,103,negative,2024-06-30 19:22:22
"['güzel', 'özellikle', 'i̇nternet', 'kampanya', 'sorun', 'var', 'biri', 'puan', 'gönder', 'tek', 'puan', 'tek', 'gönder', 'düzelt', 'iste', 'kadar', 'puan', 'gönder', 'ayrıca', 'fazla', 'i̇nternet', 'kampanya', 'tane', 'sınırsız', 'iste', 'kadar', 'kusur', 'puan', 'kır']",neutral,3,271,neutral,2024-06-30 17:24:47
['iyi'],positive,5,7,positive,2024-06-30 00:24:08
"['paracell', 'baş']",negative,1,19,neutral,2024-06-29 23:59:06
['ses'],negative,1,7,positive,2024-06-29 04:11:41
