lemmas,positif_oneriler
"['süper', 'beğendi', 'güzel', 'var', 'kampanya', 'fatura', 'yatır', 'para', 'gönder', 'üstelik', 'para', 'iade', 'eleştirim', 'paycel', 'hesap', 'kredi', 'kart', 'para', 'yükle', 'komisyon']","['fatura yatır', 'para gönder', 'üstelik para', 'kampanya fatura', 'fatura']"
['süper'],['süper']
"['güzel', 'memnun']","['güzel memnun', 'memnun', 'güzel']"
"['mükemmel', 'işlem', 'harika', 'turkcel']","['harika turkcel', 'mükemmel işlem', 'işlem harika', 'turkcel', 'mükemmel']"
['joujk'],['joujk']
['iyi'],['iyi']
"['insan', 'biraz', 'düzgün', 'puan', 'puan', 'puan']","['düzgün puan', 'insan biraz', 'biraz düzgün', 'puan puan', 'biraz']"
"['viranşehir', 'nasıl', 'merhaba']","['nasıl merhaba', 'merhaba', 'viranşehir nasıl', 'viranşehir', 'nasıl']"
"['harika', 'yıldız']","['harika yıldız', 'yıldız', 'harika']"
"['samimi', 'yeni', 'nesil', 'kafa', 'rahat', 'bol', 'i̇nternet', 'fatura', 'öde', 'binlerce', 'hediye', 'i̇ndi̇ri̇m', 'teşekkür', 'celal']","['binlerce hediye', 'hediye ndi', 'hediye', 'rahat bol', 'yeni nesil']"
"['süper', 'öte', 'teşekkür', 'turkcell', 'teşekkür', 'aycell']","['teşekkür turkcell', 'turkcell teşekkür', 'teşekkür aycell', 'teşekkür', 'turkcell']"
['süper'],['süper']
['güzel'],['güzel']
"['güzel', 'merkez']","['güzel merkez', 'merkez', 'güzel']"
['güzel'],['güzel']
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
['efsane'],['efsane']
"['güzel', 'teşekkürlsd']","['güzel teşekkürlsd', 'güzel', 'teşekkürlsd']"
['mükemmel'],['mükemmel']
"['lanet', 'giriş', 'sıfır', 'yıldız', 'hak']","['sıfır yıldız', 'yıldız hak', 'giriş sıfır', 'yıldız', 'sıfır']"
"['tam', 'anlam', 'müthiş']","['anlam müthiş', 'müthiş', 'tam anlam', 'anlam', 'tam']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'jajjakalfhannz']","['güzel jajjakalfhannz', 'jajjakalfhannz', 'güzel']"
"['mükemmel', 'hizmet', 'kalite', 'kampanya', ""i̇nternet'sin"", 'kal', 'kesinlikle']","['mükemmel hizmet', 'hizmet kalite', 'kalite kampanya', 'hizmet', 'mükemmel']"
['harika'],['harika']
"['güzel', 'uygulamatesekkurler']","['güzel uygulamatesekkurler', 'uygulamatesekkurler', 'güzel']"
['iyi'],['iyi']
"['fazla', 'memnun', 'güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'memnun güzel', 'memnun', 'güzel']"
"['team', 'cüzdan', 'kod', 'kupon', 'bölüm', 'görün', 'kullan', 'kupon', 'kullan', 'dur', 'devam', 'biz', 'ulaş', 'bölüm', 'arıza', 'konu', 'ilgilen', 'lütfen', 'team', 'cüzdan', 'kod', 'toplam', 'kullan', 'çözüm', 'ulaş', 'dava', 'not', 'mail', 'yol', 'çağrı', 'merkez', 'üzeri', 'iletişim', 'sağla', 'say', 'aycell', 'yazık', 'gün', 'sonuç', 'altı', 'üst', 'ilk', 'team', 'cüzdan', 'kod', 'hala', 'bekle', 'sonuçlan']","['kod kupon', 'kupon kullan', 'kullan kupon', 'kupon bölüm', 'kupon']"
['süper'],['süper']
['süper'],['süper']
['güzel'],['güzel']
"['mükemmel', 'turkcell']","['mükemmel turkcell', 'mükemmel', 'turkcell']"
"['güzel', 'inşallah', 'kanada', 'phone', 'çıkar']","['phone çıkar', 'güzel inşallah', 'inşallah', 'phone', 'güzel']"
['süper'],['süper']
['jhfyo'],['jhfyo']
"['yaklaşık', 'sene', 'kullan', 'aşırı', 'memnun', 'iste', 'kaç', 'özellik', 'var', 'iyi', 'sadece', 'i̇stanbul', 'kart', 'var', 'bura', 'yaşa', 'sürekli', 'paycel', 'kullan', 'biri', 'bukart', 'puan', 'bukart', 'yüklem', 'iyi', 'döviz', 'takip', 'özellik', 'güzel', 'keşke', 'döviz', 'ali', 'sat', 'zaman', 'süper']","['iyi döviz', 'keşke döviz', 'sene kullan', 'özellik var', 'kullan aşırı']"
"['güzel', 'beğendi', 'teşekkür']","['beğendi teşekkür', 'teşekkür', 'güzel', 'beğendi', 'güzel beğendi']"
['harika'],['harika']
"['mükemmel', 'turkcell', 'böyle', 'güzel', 'bekle']","['mükemmel turkcell', 'turkcell böyle', 'güzel bekle', 'böyle güzel', 'güzel']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['sayı', 'puan', 'biraz', 'fazla', 'puan', 'iyi', 'güzel']","['puan iyi', 'puan biraz', 'fazla puan', 'sayı puan', 'iyi güzel']"
['güzel'],['güzel']
"['paye', 'kart', 'sorun', 'düzel', 'teşekkür']","['kart sorun', 'paye kart', 'teşekkür', 'düzel teşekkür', 'sorun düzel']"
['süper'],['süper']
"['aycell', 'sev']","['aycell sev', 'aycell', 'sev']"
"['günaydın', 'herkes', 'sonra', 'böyle', 'top', 'salla', 'hemen', 'geçmiş', 'kazan', 'salla', 'kazan', 'puan', 'süre', 'koy', 'kendi', 'görüş', 'düşünce', 'hayat', 'gör', 'gör', 'berbat', 'harca', 'iyi', 'harca', 'kötü', 'hesap', 'sil', 'çevre', 'i̇nsnlarada', 'kendi', 'düşünce', 'danış', 'beğen', 'kendi', 'fikir', 'söyle', 'hayır', 'cuma', 'ayrıca', 'siz', 'profil', 'hesap', 'bölüm', 'yaz']","['fikir söyle', 'kendi düşünce', 'puan süre', 'siz profil', 'kendi görüş']"
['iyi'],['iyi']
['süper'],['süper']
['halk'],['halk']
['mükemmel'],['mükemmel']
"['gerçekten', 'güzel', 'mantık', 'teşekkür']","['mantık teşekkür', 'güzel mantık', 'teşekkür', 'güzel', 'mantık']"
['güzel'],['güzel']
['güzel'],['güzel']
"['gerçekten', 'süper', 'öde', 'hız', 'şekil', 'bil', 'türkel', 'limit', 'gerçekten', 'paycall', 'iyi', 'boş', 'doşlaflar', 'yapmayiniz', 'lütfen']","['limit gerçekten', 'öde hız', 'iyi boş', 'süper öde', 'gerçekten paycall']"
['güzel'],['güzel']
['nice'],['nice']
['harika'],['harika']
"['temas', 'özellik', 'gayet', 'güzel']","['temas özellik', 'özellik gayet', 'güzel', 'gayet güzel', 'özellik']"
['süper'],['süper']
['puan'],['puan']
"['paycele', 'giriş', 'sonra', 'tekrar', 'hafta', 'geç', 'evet', 'gerçekten', 'güzel']","['hafta geç', 'tekrar hafta', 'geç evet', 'gerçekten güzel', 'hafta']"
['teşekkür'],['teşekkür']
"['zor', 'zaman', 'kadar', 'destek', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'destek teşekkür', 'turkcell', 'kadar destek', 'destek']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['gama', 'har', 'gün', 'reyör']","['gün reyör', 'gama har', 'gama', 'gün', 'har gün']"
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
"['muhteşem', 'sistem', 'kur', 'güven', 'şekil', 'kullan']","['güven şekil', 'güven', 'kur güven', 'muhteşem sistem', 'sistem kur']"
"['mong', 'beğen', 'ruh']","['beğen ruh', 'mong beğen', 'beğen', 'ruh', 'mong']"
"['gerçekten', 'süper', 'kredi', 'kart', 'yüklem', 'masraf', 'sekil', 'ora', 'banka', 'hesap', 'büyük', 'avantaj', 'gerçekten', 'banka', 'adi', 'altın', 'kuru', 'soyguncu', 'ders', 'ali', 'iste', 'kadar', 'tut', 'yükle', 'sek', 'süper', 'muhteşem']","['süper kredi', 'gerçekten banka', 'kredi kart', 'hesap büyük', 'kredi']"
"['salla', 'topla', 'çalış']","['topla çalış', 'çalış', 'salla', 'salla topla', 'topla']"
['iyi'],['iyi']
"['sage', 'cook', 'güzel']","['cook güzel', 'sage cook', 'cook', 'güzel', 'sage']"
"['yıl', 'turkcell', 'kalite', 'avantaj', 'yol', 'devam']","['kalite avantaj', 'turkcell kalite', 'yıl turkcell', 'kalite', 'turkcell']"
"['aycell', 'aile', 'hep', 'mutlu']","['aile hep', 'hep mutlu', 'aile', 'aycell aile', 'mutlu']"
"['iyi', 'plus', 'puan', 'alın', 'gerek', 'bil', 'gerek', 'yer']","['iyi plus', 'puan alın', 'plus puan', 'iyi', 'alın gerek']"
"['dolandiriciya', 'kolay', 'mağdur']","['kolay mağdur', 'dolandiriciya kolay', 'mağdur', 'dolandiriciya', 'kolay']"
['mükemmel'],['mükemmel']
"['harika', 'banka']","['harika banka', 'banka', 'harika']"
['güzel'],['güzel']
"['kurum', 'hat', 'kullan', 'aycell']","['kurum hat', 'kullan aycell', 'kurum', 'hat kullan', 'hat']"
['süper'],['süper']
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['güzel'],['güzel']
['süper'],['süper']
"['para', 'gönder', 'iste', 'kimlik', 'onay', 'iste', 'fakat', 'ziraat', 'banka', 'seçenek', 'yoksa']","['banka seçenek', 'kimlik onay', 'banka', 'para gönder', 'ziraat banka']"
"['iyi', 'puan']","['iyi puan', 'iyi', 'puan']"
"['süper', 'hafta', 'hediye', 'puan', 'puan', 'ister', 'i̇nternet', 'iste', 'başka', 'yer', 'kullan', 'beğendi', 'yıldız']","['beğendi yıldız', 'yıldız', 'süper hafta', 'puan ister', 'süper']"
['güzel'],['güzel']
['iyi'],['iyi']
"['güzel', 'limit', 'biraz', 'yukseltilebilirkisi', 'iste', 'tamaminida', 'nakit', 'kullan', 'dusunuyorumayrica', 'öde', 'kolayligi', 'acisindan', 'taksit', 'kullanım', 'sağla']","['öde kolayligi', 'güzel limit', 'öde', 'dusunuyorumayrica öde', 'limit biraz']"
"['efsane', 'arkadaş', 'davet', 'sınır', 'güzel']","['arkadaş davet', 'efsane arkadaş', 'arkadaş', 'davet', 'davet sınır']"
"['iyi', 'keşki', 'puan', 'sure']","['keşki puan', 'iyi keşki', 'puan sure', 'keşki', 'iyi']"
['iyi'],['iyi']
"['i̇nternet', 'güzel', 'sınır', 'lütfen', 'güzel', 'siiiiiuuuuuuuuuuuuuuuu']","['güzel siiiiiuuuuuuuuuuuuuuuu', 'siiiiiuuuuuuuuuuuuuuuu', 'güzel sınır', 'sınır lütfen', 'lütfen güzel']"
"['güzel', 'yan', 'aylık', 'minecraft']","['aylık minecraft', 'minecraft', 'yan aylık', 'güzel yan', 'güzel']"
"['hazır', 'limit', 'kullan', 'iyi']","['hazır limit', 'limit kullan', 'limit', 'kullan iyi', 'hazır']"
['güzel'],['güzel']
"['deneyim', 'yaşa']","['deneyim yaşa', 'deneyim', 'yaşa']"
['güzel'],['güzel']
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['iyi'],['iyi']
"['salla', 'kazan']","['salla kazan', 'kazan', 'salla']"
"['teşekkür', 'aycell']","['teşekkür aycell', 'aycell', 'teşekkür']"
"['süper', 'akp', 'teşekkür']","['akp teşekkür', 'teşekkür', 'süper', 'süper akp', 'akp']"
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
"['tek', 'kelime', 'harika']","['kelime harika', 'harika', 'tek kelime', 'kelime', 'tek']"
"['wifi', 'bağ', 'dandik', 'daniska']","['wifi bağ', 'wifi', 'bağ dandik', 'bağ', 'daniska']"
"['faturaliyim', 'fatura', 'bin', 'üzeri', 'öde', 'lütfen', 'yardımcı']","['faturaliyim fatura', 'faturaliyim', 'fatura bin', 'fatura', 'öde lütfen']"
"['iyi', 'numara', 'yıldız']","['yıldız', 'numara yıldız', 'iyi numara', 'iyi', 'numara']"
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
"['aycell', 'turkcell', 'ilan', 'kullan', 'iyi', 'kazıkla', 'kur', 'kuruş', 'banka']","['turkcell ilan', 'kuruş banka', 'iyi kazıkla', 'kazıkla kur', 'kazıkla']"
['süper'],['süper']
"['kendi', 'gönder', 'şifre', 'bloke']","['gönder şifre', 'şifre bloke', 'şifre', 'kendi gönder', 'gönder']"
['güzel'],['güzel']
['iyi'],['iyi']
['harika'],['harika']
['iyi'],['iyi']
"['gayet', 'iyi', 'emek', 'sage']","['iyi emek', 'gayet iyi', 'iyi', 'gayet', 'emek sage']"
"['şahsen', 'beğendi', 'yara', 'siz', 'kulanmanizi', 'tavsiye']","['yara siz', 'beğendi yara', 'yara', 'kulanmanizi tavsiye', 'siz kulanmanizi']"
['puan'],['puan']
"['benimki', 'sağlam']","['benimki sağlam', 'benimki', 'sağlam']"
['güzel'],['güzel']
['harika'],['harika']
['iyi'],['iyi']
['süper'],['süper']
['harika'],['harika']
['süper'],['süper']
['puan'],['puan']
['mantık'],['mantık']
['süper'],['süper']
"['iyi', 'kez', 'tavsiye']","['kez tavsiye', 'tavsiye', 'iyi kez', 'iyi', 'kez']"
"['herkes', 'tavsiye']","['herkes tavsiye', 'tavsiye', 'herkes']"
"['hafta', 'puan', 'herkes', 'tavsiye']","['herkes tavsiye', 'hafta puan', 'hafta', 'tavsiye', 'puan herkes']"
['iyi'],['iyi']
['avantaj'],['avantaj']
['harika'],['harika']
['güzel'],['güzel']
['iyi'],['iyi']
"['süper', 'arkadaş', 'siz', 'bol', 'i̇nternet', 'kazan']","['süper arkadaş', 'siz bol', 'süper', 'siz', 'arkadaş siz']"
['iyi'],['iyi']
"['turkcell', 'bambaşka', 'operatör', 'yeni', 'öncü']","['turkcell', 'turkcell bambaşka', 'bambaşka operatör', 'yeni öncü', 'operatör yeni']"
['memnun'],['memnun']
['güzel'],['güzel']
['hak'],['hak']
"['i̇yi̇', 'herkes', 'şiddet', 'tavsiye']","['şiddet tavsiye', 'herkes şiddet', 'şiddet', 'tavsiye', 'yi herkes']"
['harika'],['harika']
['ywywyayaya'],['ywywyayaya']
['güzel'],['güzel']
"['zor', 'gün', 'dost', 'güzel', 'teşekkür', 'aycell']","['gün dost', 'güzel teşekkür', 'teşekkür', 'dost güzel', 'güzel']"
['iyi'],['iyi']
"['gayet', 'fayda', 'kampanya', 'olanak', 'sev', 'kullan']","['fayda kampanya', 'kampanya olanak', 'kampanya', 'gayet fayda', 'fayda']"
"['salla', 'topla', 'sürekli', 'ayni', 'hediye', 'cikiyo', 'yet', 'kadar', 'cimri', 'puan', 'ali', 'taraf', 'sok']","['kadar cimri', 'hediye cikiyo', 'sok', 'taraf sok', 'cimri puan']"
"['güzel', 'türlü', 'düzelt']","['türlü düzelt', 'düzelt', 'güzel türlü', 'güzel', 'türlü']"
"['aycell', 'kart', 'kadar', 'güzel', 'kart', 'gör', 'sorum', 'dün', 'akşam', 'ilk', 'aycell', 'kart', 'bakiye']","['güzel kart', 'kart kadar', 'kart bakiye', 'aycell kart', 'dün akşam']"
"['uygulwmw', 'iyi']","['uygulwmw iyi', 'iyi', 'uygulwmw']"
"['herşey', 'var', 'kolay']","['var kolay', 'kolay', 'herşey var', 'herşey', 'var']"
"['mükemmel', 'emek', 'sağlık', 'başarı', 'devam', 'dile']","['sağlık başarı', 'sağlık', 'başarı devam', 'başarı', 'mükemmel emek']"
['güzel'],['güzel']
"['iyi', 'süper']","['iyi süper', 'iyi', 'süper']"
['mükemmel'],['mükemmel']
"['güzel', 'hız', 'çalış', 'teşekkür', 'böyle', 'çalış']","['güzel hız', 'hız çalış', 'çalış teşekkür', 'teşekkür', 'hız']"
['güzel'],['güzel']
"['harika', 'nakit', 'taşı', 'son']","['nakit taşı', 'harika nakit', 'taşı son', 'harika', 'taşı']"
"['iyi', 'geliş', 'sadece', 'şifre', 'sorun', 'iyi']","['sadece şifre', 'sorun iyi', 'şifre sorun', 'şifre', 'iyi']"
['iyi'],['iyi']
['güzel'],['güzel']
"['online', 'gör', 'beğendi']","['online gör', 'gör beğendi', 'beğendi', 'gör', 'online']"
"['güzel', 'başarı']","['güzel başarı', 'başarı', 'güzel']"
"['i̇ndirmeyinyatırım', 'tavsiye']","['ndirmeyinyatırım tavsiye', 'tavsiye', 'ndirmeyinyatırım']"
['güzel'],['güzel']
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
['perfect'],['perfect']
"['sev', 'kullan']","['sev kullan', 'kullan', 'sev']"
['harika'],['harika']
['müthiş'],['müthiş']
"['güzel', 'hallet', 'tebrik', 'sağol', 'memnun', 'kal']","['tebrik sağol', 'tebrik', 'hallet tebrik', 'sağol memnun', 'sağol']"
['muhteşem'],['muhteşem']
"['maxima', 'varmı', 'maxima']","['varmı maxima', 'maxima varmı', 'maxima', 'varmı']"
"['gayet', 'başarı']","['gayet başarı', 'başarı', 'gayet']"
"['gayet', 'güzel']","['gayet güzel', 'güzel', 'gayet']"
['tavsiye'],['tavsiye']
"['ihtiyaç', 'gör', 'kolay', 'kullan', 'herkes', 'tavsiye']","['herkes tavsiye', 'kolay kullan', 'tavsiye', 'ihtiyaç gör', 'ihtiyaç']"
['yoikk'],['yoikk']
['iyi'],['iyi']
"['beğen', 'basari', 'sabah', 'beri', 'giriş', 'sorun', 'yaşa', 'çöz']","['sabah beri', 'basari sabah', 'sabah', 'beri giriş', 'giriş']"
"['memnun', 'değil', 'şifre', 'değiş', 'bas', 'şifre', 'değiş', 'şifre', 'unut', 'şifre', 'yine', 'değiş', 'yok', 'beğendi', 'büyük', 'sorun', 'düşün', 'yine', 'hala', 'aynı', 'sorun', 'bin', 'puan', 'var', 'gir', 'bin', 'puan', 'gün', 'bit', 'derhal', 'düzel', 'düşün', 'dış', 'güzel', 'ağaç', 'bağış']","['unut şifre', 'şifre unut', 'şifre yine', 'şifre değiş', 'değiş şifre']"
['mükemmel'],['mükemmel']
"['hafta', 'oda', 'puan', 'biraz', 'artır']","['hafta oda', 'hafta', 'biraz artır', 'artır', 'puan biraz']"
"['vodafone', 'kullaniciyisim', 'aycell', 'kullan']","['aycell kullan', 'vodafone kullaniciyisim', 'aycell', 'vodafone', 'kullaniciyisim aycell']"
['harika'],['harika']
"['hesap', 'gir', 'sim', 'fark', 'hesap', 'fark', 'böyle', 'sacmalikmi']","['hesap fark', 'fark hesap', 'fark böyle', 'sim fark', 'fark']"
"['sim', 'kart', 'tanı']","['kart tanı', 'sim kart', 'tanı', 'kart', 'sim']"
['efsaneww'],['efsaneww']
"['destek', 'yorum']","['destek yorum', 'yorum', 'destek']"
['süper'],['süper']
"['aycell', 'gir', 'başka', 'hesap', 'çık', 'şifre', 'bil', 'yeni', 'hesap', 'ekle', 'bişi', 'çık', 'kart', 'aktive', 'yardımcı', 'sevin']","['hesap ekle', 'yeni hesap', 'başka hesap', 'şifre', 'çık şifre']"
"['güzel', 'oyun']","['güzel oyun', 'oyun', 'güzel']"
"['kalite', 'hız', 'mükemmel', 'yakın', 'hizmet']","['kalite hız', 'hız mükemmel', 'kalite', 'yakın hizmet', 'hız']"
['şahane'],['şahane']
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
"['harika', 'değil', 'harikulade']","['değil harikulade', 'harika değil', 'harika', 'harikulade', 'değil']"
"['arkadaş', 'merhaba', 'şimdi', 'mail', 'unut', 'gir', 'yardımcı', 'mail', 'değiş', 'gör']","['arkadaş merhaba', 'merhaba şimdi', 'şimdi mail', 'merhaba', 'mail unut']"
['nice'],['nice']
['beğen'],['beğen']
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
"['harika', 'tek']","['harika tek', 'harika', 'tek']"
['teşekkür'],['teşekkür']
['muhazam'],['muhazam']
['güzel'],['güzel']
"['güzel', 'sage', 'gün', 'sala', 'puan', 'puan', 'i̇nternet', 'bil']","['sage gün', 'gün sala', 'güzel sage', 'güzel', 'gün']"
['süper'],['süper']
['mükemmel'],['mükemmel']
"['iyi', 'puan', 'kas', 'zor', 'biraz', 'kolay', 'görev', 'getir', 'arkadaş', 'yet', 'drdddddddeedddddddddďddjj', 'jjjjjjjjjjjjj']","['getir arkadaş', 'drdddddddeedddddddddďddjj', 'yet drdddddddeedddddddddďddjj', 'arkadaş yet', 'drdddddddeedddddddddďddjj jjjjjjjjjjjjj']"
['güzel'],['güzel']
['güzel'],['güzel']
"['aycell', 'hazır', 'limit', 'yüksel', 'gerek', 'giriş', 'parola', 'yöntem', 'güven']","['giriş parola', 'parola yöntem', 'yöntem güven', 'hazır limit', 'güven']"
['güzel'],['güzel']
"['iyi', 'merkez']","['iyi merkez', 'merkez', 'iyi']"
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
"['teşekkür', 'aysel']","['teşekkür aysel', 'teşekkür', 'aysel']"
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
['beğen'],['beğen']
['güzel'],['güzel']
['güzel'],['güzel']
"['iyi', 'bil']","['iyi bil', 'iyi', 'bil']"
['süper'],['süper']
"['mükemmel', 'dur', 'sağlık', 'güzel', 'hizmet', 'teşekkür']","['sağlık güzel', 'hizmet teşekkür', 'güzel hizmet', 'dur sağlık', 'teşekkür']"
['iyi'],['iyi']
['kullan'],['kullan']
"['gerçekten', 'mükemmel', 'fatura', 'rahat', 'kolay', 'yatır', 'ayrıca', 'nakit', 'para', 'çek', 'fatura', 'yasa', 'rahat', 'gör']","['fatura rahat', 'mükemmel fatura', 'çek fatura', 'fatura yasa', 'para çek']"
['iyi'],['iyi']
['iyi'],['iyi']
['süper'],['süper']
['süper'],['süper']
"['fatura', 'hat', 'kullan', 'bireysel', 'müşteri', 'açık', 'hata', 'zaten', 'fatura', 'kullan', 'hazır', 'limit', 'kullan', 'yardımcı', 'sevin', 'şimdiden', 'teşekkür']","['fatura kullan', 'zaten fatura', 'bireysel müşteri', 'fatura', 'müşteri']"
['food'],['food']
"['sen', 'sev', 'aycell']","['sen sev', 'sev', 'sen', 'sev aycell', 'aycell']"
['güzel'],['güzel']
"['para', 'harca', 'kazan', 'özellik', 'güzel']","['özellik güzel', 'kazan özellik', 'güzel', 'özellik', 'harca kazan']"
['süper'],['süper']
['güzel'],['güzel']
"['mükemmel', 'kullanım', 'kolay', 'güzel', 'emek', 'geçen', 'herkes', 'teşekkür']","['herkes teşekkür', 'teşekkür', 'mükemmel kullanım', 'mükemmel', 'güzel']"
"['güzel', 'val', 'arkadaş', 'davet', 'puan', 'iyi', 'bit']","['arkadaş davet', 'val arkadaş', 'davet puan', 'arkadaş', 'davet']"
"['güzel', 'allah', 'gazi']","['güzel allah', 'allah gazi', 'allah', 'güzel', 'gazi']"
"['harika', 'memnun', 'aylık', 'puan', 'kullanım', 'sınır', 'art', 'hediye', 'çeşit', 'memnuniyet', 'art']","['memnuniyet art', 'çeşit memnuniyet', 'memnun aylık', 'memnuniyet', 'hediye çeşit']"
['iyi'],['iyi']
['giriş'],['giriş']
"['iyi', 'herkes', 'kullan']","['herkes kullan', 'iyi herkes', 'herkes', 'iyi', 'kullan']"
['güzel'],['güzel']
"['giriş', 'güvenlik', 'şifre', 'yenile', 'giriş']","['şifre yenile', 'güvenlik şifre', 'şifre', 'giriş güvenlik', 'güvenlik']"
"['güzel', 'teşekkür', 'aycell']","['teşekkür aycell', 'güzel teşekkür', 'teşekkür', 'güzel', 'aycell']"
['iyi'],['iyi']
['iyi'],['iyi']
['süper'],['süper']
['iyi'],['iyi']
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
"['kullanım', 'güzel', 'sağlık']","['güzel sağlık', 'sağlık', 'kullanım güzel', 'kullanım', 'güzel']"
['iyi'],['iyi']
['güzel'],['güzel']
"['iyi', 'anne', 'harçlık', 'kart', 'aktar']","['anne harçlık', 'harçlık kart', 'iyi anne', 'kart aktar', 'anne']"
['iyi'],['iyi']
['mükemmel'],['mükemmel']
"['gayet', 'güzel', 'oyun', 'pin', 'sadece', 'türek', 'değil', 'herkes', 'güzel']","['herkes güzel', 'güzel oyun', 'gayet güzel', 'güzel', 'herkes']"
['efsane'],['efsane']
"['sakin', 'kullan', 'yanlış', 'işlem', 'eyvah', 'eyvah', 'iade', 'mümkün', 'bütün', 'imkan', 'kullan', 'muhatap', 'yok', 'para', 'iade', 'kadar', 'zor']","['kadar zor', 'imkan kullan', 'iade mümkün', 'kullan muhatap', 'sakin kullan']"
